YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR
2022,342,진주교육대학교,대학,국립,경남,C그룹,151499,9404,160903,301027,11902,312929,17,9,129542,0,26,129542,25,0,25,3101,40,3141,1886,3660,312929,1686,185.6000061035156,3141,312929,1.0
2022,343,진주보건대학교,전문대학,사립,경남,B그룹,71615,1986,73601,98790,2428,101218,8,7,52085,0,15,52085,127,0,127,3584,468,4052,2746,0,101218,2701,37.5,4052,101218,4.199999809265137
2022,344,차의과학대학교,대학,사립,경기,C그룹,46297,11174,57471,88372,18568,106940,15,15,72072,0,30,72072,123,0,123,1610,228,1838,1573,7294,106940,3308,32.29999923706055,1838,106940,1.7000000476837158
2022,345,창신대학교,대학,사립,경남,C그룹,102054,4338,106392,152649,5972,158621,11,10,22216,2,23,22216,35,0,35,937,625,1562,1165,0,158621,2048,77.5,1562,158621,1.0
2022,346,창원문성대학교,전문대학,사립,경남,C그룹,98153,2655,100808,199006,5657,204663,1,1,10453,0,2,10453,20,0,20,2637,0,2637,1873,0,204663,2006,102.0,2637,204663,1.2999999523162842
2022,347,청강문화산업대학교,전문대학,사립,경기,B그룹,103307,15873,119180,178880,16997,195877,12,10,70691,1,23,70691,89,44,133,4414,251,4665,4603,0,195877,3424,57.20000076293945,4665,195877,2.400000095367432
2022,348,청암대학교,전문대학,사립,전남,B그룹,62919,7286,70205,89495,10785,100280,0,1,1489,0,1,1489,5,0,5,1842,0,1842,1652,0,100280,2441,41.09999847412109,1842,100280,1.899999976158142
2022,349,청운대학교,대학,사립,충남,B그룹,293405,66370,359775,602317,76494,678811,18,13,158945,5,36,158945,185,25,210,13834,772,14606,10371,0,678811,6103,111.1999969482422,14606,678811,2.200000047683716
2022,350,청주교육대학교,대학,국립,충북,C그룹,158488,10816,169304,282115,24644,306759,11,7,10979,0,18,10979,111,3,114,8136,2075,10211,6695,0,306759,1564,196.1000061035156,10211,306759,3.400000095367432
2022,351,청주대학교,대학,사립,충북,A그룹,473139,188441,661580,1023391,287483,1310874,20,25,134525,3,48,134525,461,37,498,24723,3105,27828,16151,0,1310874,11490,114.0999984741211,27828,1310874,2.200000047683716
2022,352,초당대학교,대학,사립,전남,C그룹,198106,43644,241750,329232,50516,379748,16,14,105943,4,34,105943,99,7,106,9071,283,9354,5627,0,379748,3445,110.1999969482422,9354,379748,2.5
2022,353,총신대학교,대학,사립,서울,C그룹,122400,344557,466957,287815,406898,694713,15,21,58202,3,39,58202,138,159,297,14219,1193,15412,13070,0,694713,3681,188.6999969482422,15412,694713,2.299999952316284
2022,354,추계예술대학교,대학,사립,서울,C그룹,105615,9916,115531,133554,10610,144164,14,13,60860,3,30,60860,88,24,112,2147,112,2259,2215,1,144164,1314,109.6999969482422,2259,144164,1.600000023841858
2022,355,춘천교육대학교,대학,국립,강원,C그룹,215236,7329,222565,337096,9285,346381,10,16,0,1,27,0,33,0,33,7173,12,7185,4415,0,346381,1674,206.8999938964844,7185,346381,2.0999999046325684
2022,356,춘해보건대학교,전문대학,사립,울산,B그룹,79593,1774,81367,91166,2223,93389,6,5,22887,0,11,22887,77,1,78,3359,385,3744,3644,0,93389,2713,34.400001525878906,3744,93389,4.199999809265137
2022,357,충남대학교,대학,국립,대전,A그룹,638183,320343,958526,1389254,464656,1853910,41,53,356603,7,101,356603,67,491,558,10130,12959,23089,16900,16300,1853910,22412,82.69999694824219,23089,1853910,1.2999999523162842
2022,358,충남도립대학교,전문대학,공립,충남,C그룹,48352,1626,49978,70974,1957,72931,4,0,1392,1,5,1392,100,3,103,1938,866,2804,2062,4948,72931,1025,71.19999694824219,2804,72931,4.0
2022,359,충북대학교,대학,국립,충북,A그룹,448368,174364,622732,1113684,262938,1376622,47,43,120612,6,96,120612,627,182,809,23544,5360,28904,18923,44,1376622,16386,84.0,28904,1376622,2.0999999046325684
2022,360,충북도립대학교,전문대학,공립,충북,C그룹,39020,193,39213,68037,216,68253,0,1,4046,0,1,4046,59,0,59,1965,256,2221,1151,3699,68253,724,94.3000030517578,2221,68253,3.400000095367432
2022,361,충북보건과학대학교,전문대학,사립,충북,B그룹,69497,4098,73595,107282,4750,112032,4,4,16605,0,8,16605,144,0,144,1965,0,1965,1467,5569,112032,2557,43.79999923706055,1965,112032,1.7999999523162842
2022,362,충청대학교,전문대학,사립,충북,B그룹,100043,17156,117199,159574,19326,178900,16,9,72517,4,29,72517,89,1,90,4525,216,4741,4562,0,178900,3484,51.29999923706055,4741,178900,2.700000047683716
2022,363,치유상담대학원대학교,대학원대학,사립,서울,-,14529,3153,17682,14636,3176,17812,0,2,0,0,2,0,5,0,5,80,1382,1462,1451,0,17812,143,124.5999984741211,1462,17812,8.899999618530273
2022,364,칼빈대학교,대학,사립,경기,C그룹,46314,38359,84673,79078,43287,122365,12,13,78212,0,25,78212,138,19,157,687,639,1326,1105,0,122365,984,124.4000015258789,1326,122365,1.100000023841858
2022,365,탐라대학교,대학,사립,제주,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2022,366,평택대학교,대학,사립,경기,C그룹,232602,73717,306319,356117,88581,444698,15,11,74644,1,27,74644,86,0,86,7558,2258,9816,7186,0,444698,4189,106.1999969482422,9816,444698,2.299999952316284
2022,367,포항공과대학교,대학,사립,경북,C그룹,89865,179590,269455,114065,265175,379240,41,22,630565,0,63,630565,32,31,63,2987,242,3229,2901,657,379240,3298,115.0,3229,379240,0.8999999761581421
2022,368,포항대학교,전문대학,사립,경북,C그룹,45866,15389,61255,77966,24502,102468,0,2,1634,0,2,1634,45,0,45,5793,0,5793,5719,0,102468,1641,62.400001525878906,5793,102468,6.0
2022,369,한경국립대학교,대학,국립,경기,B그룹,248586,37802,286388,496641,50078,546719,26,14,68962,4,44,68962,276,34,310,12681,1738,14419,9026,0,546719,6197,88.19999694824219,14419,546719,2.700000047683716
2022,370,한국개발연구원국제정책대학원대학교,대학원대학,사립,세종,-,86581,145828,232409,97435,171935,269370,11,28,585537,0,39,585537,1,11,12,1333,1171,2504,2358,0,269370,745,361.6000061035156,2504,269370,0.8999999761581421
2022,371,한국골프과학기술대학교,전문대학,사립,강원,C그룹,15533,47,15580,16300,47,16347,0,0,2274,0,0,2274,17,0,17,433,4,437,425,0,16347,423,38.59999847412109,437,16347,2.700000047683716
2022,372,한국공학대학교,대학,사립,경기,B그룹,129458,10400,139858,202203,13650,215853,20,12,90815,6,38,90815,95,11,106,5759,1204,6963,5905,0,215853,7415,29.100000381469727,6963,215853,3.299999952316284
2022,373,한국과학기술원,대학,국립,대전,A그룹,307498,396437,703935,426908,457848,884756,71,68,465713,2,141,465713,89,14,103,30972,5715,36687,31970,164,884756,10824,81.69999694824219,36687,884756,4.300000190734863
2022,374,한국관광대학교,전문대학,사립,경기,C그룹,55052,1635,56687,101279,2078,103357,9,7,60981,1,17,60981,94,1,95,4329,329,4658,2312,0,103357,1653,62.5,4658,103357,4.699999809265137
2022,375,한국교원대학교,대학,국립,충북,B그룹,256423,118921,375344,536087,156445,692532,28,19,133566,0,47,133566,160,47,207,14170,2934,17104,13300,0,692532,5695,121.5999984741211,17104,692532,2.5
2022,376,한국국제대학교,대학,사립,경남,C그룹,103624,21158,124782,246050,23959,270009,18,10,35138,0,28,35138,93,0,93,0,96,96,71,0,270009,1196,225.8000030517578,96,270009,0.0
2022,377,한국기술교육대학교,대학,사립,충남,C그룹,183542,37935,221477,380635,47890,428525,21,21,70934,5,47,70934,206,54,260,15678,1144,16822,9546,5070,428525,4609,93.0,16822,428525,4.099999904632568
2022,378,한국농수산대학교,전문대학,국립,전북,C그룹,52690,4145,56835,61235,4952,66187,1,3,14742,2,6,14742,163,23,186,1208,290,1498,1267,0,66187,1636,40.5,1498,66187,2.299999952316284
2022,379,한국방송통신대학교,대학,국립,서울,A그룹,250633,145230,395863,884881,131022,1015903,1,21,78136,5,27,78136,91,1,92,10780,1217,11997,6320,31635,1015903,107154,9.5,11997,1015903,1.2000000476837158
2022,380,한국복지사이버대학교,전문대학,사립,경북,B그룹,2908,5491,8399,6084,5491,11575,0,0,8399,0,0,8399,0,0,0,128,331,459,443,0,11575,2592,4.5,459,11575,4.099999904632568
2022,381,한국상담대학원대학교,대학원대학,사립,서울,-,13048,2105,15153,19324,2523,21847,11,7,0,0,18,0,0,0,0,234,1996,2230,1503,0,21847,167,130.8000030517578,2230,21847,11.399999618530272
2022,382,한국성서대학교,대학,사립,서울,C그룹,92463,21958,114421,139749,26740,166489,11,14,94558,3,28,94558,108,36,144,1466,4207,5673,2686,2189,166489,1248,133.39999389648438,5673,166489,3.5
2022,383,한국승강기대학교,전문대학,사립,경남,C그룹,15903,300,16203,22706,367,23073,0,0,251,0,0,251,0,0,0,338,0,338,319,0,23073,587,39.29999923706055,338,23073,1.5
2022,384,한국에너지공과대학교,대학,국립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2022,385,한국열린사이버대학교,대학,사립,서울,B그룹,2044,367,2411,2239,1835,4074,0,0,3879,0,0,3879,0,0,0,0,0,0,0,0,4074,6026,0.699999988079071,0,4074,0.0
2022,386,한국영상대학교,전문대학,사립,세종,B그룹,72122,1604,73726,130531,2388,132919,3,3,19202,2,8,19202,56,2,58,3870,145,4015,3967,0,132919,3071,43.29999923706055,4015,132919,3.0999999046325684
2022,387,한국예술종합학교,대학,국립,서울,C그룹,143695,92157,235852,229724,107923,337647,13,15,105651,2,30,105651,163,160,323,15305,658,15963,13925,0,337647,2647,127.5999984741211,15963,337647,5.0
2022,388,한국외국어대학교,대학,사립,서울,A그룹,601622,376856,978478,1427845,603095,2030940,42,48,470714,7,97,470714,1382,339,1721,41512,9456,50968,33744,278,2030940,20003,101.5,50968,2030940,2.5999999046325684
2022,389,한국전력국제원자력대학원대학교,대학원대학,사립,울산,-,4175,4514,8689,4175,4514,8689,0,2,0,0,2,0,8,6,14,452,31,483,483,12,8689,90,96.5,483,8689,5.900000095367432
2022,390,한국전통문화대학교,대학,국립,충남,C그룹,123106,25015,148121,250995,38344,289339,16,14,76809,0,30,76809,90,50,140,8876,4069,12945,9087,0,289339,819,353.29998779296875,12945,289339,4.699999809265137
2022,391,한국정보통신대학교,대학,사립,대전,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2022,392,한국철도대학,전문대학,국립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2022,393,한국체육대학교,대학,국립,서울,C그룹,99637,12267,111904,151439,16010,167449,19,17,62773,0,36,62773,100,7,107,4404,347,4751,4173,0,167449,3045,55.0,4751,167449,2.900000095367432
2022,394,한국침례신학대학교,대학,사립,대전,C그룹,109496,69900,179396,181456,83750,265206,16,18,95684,0,34,95684,102,28,130,2106,788,2894,1965,0,265206,1738,152.60000610351562,2894,265206,1.100000023841858
2022,395,한국폴리텍Ⅰ대학서울강서캠퍼스,전문대학,사립,서울,C그룹,7674,0,7674,8277,0,8277,0,0,7574,0,0,7574,13,0,13,409,0,409,409,0,8277,501,16.5,409,8277,5.199999809265137
2022,396,한국폴리텍Ⅰ대학서울정수캠퍼스,전문대학,사립,서울,C그룹,12500,15,12515,14188,15,14203,0,0,0,0,0,0,0,0,0,516,0,516,491,225,14203,1395,10.199999809265137,516,14203,3.799999952316284
2022,397,한국폴리텍Ⅰ대학성남캠퍼스,전문대학,사립,경기,C그룹,9242,0,9242,12012,0,12012,0,0,0,0,0,0,0,0,0,489,0,489,467,0,12012,741,16.200000762939453,489,12012,4.199999809265137
2022,398,한국폴리텍Ⅰ대학제주캠퍼스,전문대학,사립,제주,C그룹,7233,0,7233,8035,0,8035,0,0,0,0,0,0,0,0,0,222,0,222,0,0,8035,48,167.39999389648438,222,8035,2.799999952316284
2022,399,한국폴리텍Ⅱ대학남인천캠퍼스,전문대학,사립,인천,C그룹,4510,0,4510,5289,0,5289,0,0,0,0,0,0,0,0,0,256,0,256,245,0,5289,42,125.9000015258789,256,5289,5.099999904632568
2022,400,한국폴리텍Ⅱ대학인천캠퍼스,전문대학,사립,인천,C그룹,6210,0,6210,19687,0,19687,0,0,2682,0,0,2682,0,0,0,623,0,623,585,0,19687,1915,10.300000190734863,623,19687,3.299999952316284
2022,401,한국폴리텍Ⅱ대학화성캠퍼스,전문대학,사립,경기,C그룹,2852,0,2852,3491,0,3491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3491,9,387.8999938964844,0,3491,0.0
2022,402,한국폴리텍Ⅲ대학강릉캠퍼스,전문대학,사립,강원,C그룹,5486,0,5486,6244,0,6244,0,0,0,0,0,0,5,0,5,559,0,559,542,0,6244,132,47.29999923706055,559,6244,9.800000190734863
2022,403,한국폴리텍Ⅲ대학원주캠퍼스,전문대학,사립,강원,C그룹,3149,0,3149,3149,0,3149,0,0,0,0,0,0,0,0,0,548,0,548,548,0,3149,97,32.5,548,3149,21.100000381469727
2022,404,한국폴리텍Ⅲ대학춘천캠퍼스,전문대학,사립,강원,C그룹,9578,0,9578,11658,0,11658,0,0,2080,0,0,2080,0,0,0,0,0,0,0,0,11658,258,45.20000076293945,0,11658,0.0
2022,405,한국폴리텍Ⅳ대학대전캠퍼스,전문대학,사립,대전,C그룹,7714,0,7714,7714,0,7714,0,0,2682,0,0,2682,0,0,0,0,0,0,0,0,7714,767,10.100000381469728,0,7714,0.0
2022,406,한국폴리텍Ⅳ대학아산캠퍼스,전문대학,사립,충남,C그룹,7473,0,7473,8495,0,8495,0,0,0,0,0,0,16,0,16,59,0,59,55,0,8495,493,17.200000762939453,59,8495,0.699999988079071
2022,407,한국폴리텍Ⅳ대학청주캠퍼스,전문대학,사립,충북,C그룹,5485,0,5485,9744,0,9744,0,0,0,0,0,0,0,0,0,607,0,607,584,0,9744,730,13.300000190734863,607,9744,6.599999904632568
2022,408,한국폴리텍Ⅳ대학충남캠퍼스,전문대학,사립,충남,C그룹,0,0,0,5034,0,5034,0,0,0,0,0,0,0,0,0,0,0,0,0,382,5034,187,26.899999618530277,0,5034,0.0
2022,409,한국폴리텍Ⅴ대학광주캠퍼스,전문대학,사립,광주,C그룹,11943,0,11943,14814,0,14814,0,0,0,0,0,0,0,0,0,408,0,408,339,0,14814,832,17.799999237060547,408,14814,2.799999952316284
2022,410,한국폴리텍Ⅴ대학순천캠퍼스,전문대학,사립,전남,C그룹,5465,7,5472,5934,9,5943,0,0,0,0,0,0,0,0,0,390,0,390,390,0,5943,21,283.0,390,5943,7.0
2022,411,한국폴리텍Ⅴ대학익산캠퍼스,전문대학,사립,전북,C그룹,4477,0,4477,4477,0,4477,0,0,0,0,0,0,0,0,0,31,0,31,31,0,4477,118,37.900001525878906,31,4477,0.699999988079071
2022,412,한국폴리텍Ⅴ대학전남캠퍼스,전문대학,사립,전남,C그룹,2500,0,2500,4317,0,4317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4317,200,21.600000381469727,0,4317,0.0
2022,413,한국폴리텍Ⅴ대학전북캠퍼스,전문대학,사립,전북,C그룹,4660,0,4660,4786,0,4786,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4786,417,11.5,0,4786,0.0
2022,414,한국폴리텍Ⅵ대학구미캠퍼스,전문대학,사립,경북,C그룹,2500,0,2500,7757,0,7757,0,0,0,0,0,0,11,0,11,282,0,282,282,0,7757,489,15.899999618530272,282,7757,3.799999952316284
2022,415,한국폴리텍Ⅵ대학대구캠퍼스,전문대학,사립,대구,C그룹,12204,0,12204,14063,0,14063,0,0,0,0,0,0,37,0,37,187,0,187,0,0,14063,540,26.0,187,14063,1.2999999523162842
2022,416,한국폴리텍Ⅵ대학영남융합기술캠퍼스,전문대학,사립,대구,C그룹,6890,0,6890,8158,0,8158,0,0,0,0,0,0,0,0,0,201,0,201,201,0,8158,172,47.400001525878906,201,8158,2.5
2022,417,한국폴리텍Ⅵ대학영주캠퍼스,전문대학,사립,경북,C그룹,2585,0,2585,3190,0,3190,0,0,0,0,0,0,0,0,0,269,25,294,285,0,3190,41,77.80000305175781,294,3190,10.199999809265137
2022,418,한국폴리텍Ⅶ대학동부산캠퍼스,전문대학,사립,부산,C그룹,4105,809,4914,4105,809,4914,0,0,0,0,0,0,0,0,0,60,60,120,120,0,4914,0,0.0,120,4914,2.5
2022,419,한국폴리텍Ⅶ대학부산캠퍼스,전문대학,사립,부산,C그룹,13631,0,13631,13631,0,13631,0,0,0,0,0,0,0,0,0,103,0,103,103,0,13631,840,16.200000762939453,103,13631,0.800000011920929
2022,420,한국폴리텍Ⅶ대학울산캠퍼스,전문대학,사립,울산,C그룹,10451,0,10451,10450,0,10450,0,0,0,0,0,0,0,0,0,90,0,90,90,90,10450,696,15.0,90,10450,0.8999999761581421
2022,421,한국폴리텍Ⅶ대학진주캠퍼스,전문대학,사립,경남,C그룹,352,0,352,2385,0,2385,0,0,0,0,0,0,0,0,0,51,0,51,0,84,2385,0,0.0,51,2385,2.200000047683716
2022,422,한국폴리텍Ⅶ대학창원캠퍼스,전문대학,사립,경남,C그룹,18135,0,18135,17389,0,17389,0,0,0,0,0,0,30,0,30,872,0,872,742,0,17389,1379,12.600000381469728,872,17389,5.300000190734863
2022,423,한국폴리텍특성화 로봇캠퍼스,전문대학,사립,경북,C그룹,2355,0,2355,2382,0,2382,0,0,0,0,0,0,0,0,0,93,0,93,93,0,2382,98,24.299999237060547,93,2382,4.099999904632568
2022,424,한국폴리텍특성화 바이오캠퍼스,전문대학,사립,충남,C그룹,4608,0,4608,5632,0,5632,0,0,2683,0,0,2683,0,0,0,191,0,191,0,0,5632,404,13.899999618530272,191,5632,3.5
2022,425,한국폴리텍특성화 반도체융합캠퍼스,전문대학,사립,경기,C그룹,7590,0,7590,9364,0,9364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9364,583,16.100000381469727,0,9364,0.0
2022,426,한국폴리텍특성화 항공캠퍼스,전문대학,사립,경남,C그룹,5429,200,5629,5429,200,5629,0,0,0,0,0,0,0,0,0,75,0,75,75,12,5629,454,12.399999618530272,75,5629,1.399999976158142
2022,427,한국학대학원,대학원대학,국립,경기,-,216185,102873,319058,344377,150461,494838,14,16,62204,0,30,62204,224,92,316,6280,3011,9291,6751,0,494838,262,1888.699951171875,9291,494838,1.899999976158142
2022,428,한국항공대학교,대학,사립,경기,C그룹,132140,103775,235915,201919,117456,319375,9,11,136182,0,20,136182,62,16,78,2139,245,2384,2294,0,319375,4405,72.5,2384,319375,0.800000011920929
2022,429,한남대학교,대학,사립,대전,A그룹,369139,151921,521060,752168,244978,997146,19,22,134785,0,41,134785,227,8,235,8447,2865,11312,6895,0,997146,11959,83.4000015258789,11312,997146,1.100000023841858
2022,430,한동대학교,대학,사립,경북,C그룹,122278,105305,227583,176209,127904,304113,25,12,47446,1,38,47446,58,48,106,3971,10199,14170,12980,0,304113,4352,69.9000015258789,14170,304113,4.900000095367432
2022,431,한라대학교,대학,사립,강원,C그룹,125529,61443,186972,188883,61949,250832,17,11,155112,5,33,155112,102,11,113,9132,463,9595,9377,0,250832,3448,72.69999694824219,9595,250832,4.0
2022,432,한려대학교,대학,사립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2022,433,한림국제대학원대학교,대학원대학,사립,서울,-,2194,1224,3418,3562,1308,4870,0,0,0,0,0,0,0,0,0,24,4,28,26,0,4870,245,19.899999618530277,28,4870,0.6000000238418579
2022,434,한림대학교,대학,사립,강원,B그룹,284771,152833,437604,578065,280979,859044,28,17,70164,0,45,70164,363,16,379,8739,3125,11864,7315,0,859044,8500,101.0999984741211,11864,859044,1.399999976158142
2022,435,한림성심대학교,전문대학,사립,강원,B그룹,71394,4791,76185,146534,7703,154237,14,7,64466,0,21,64466,47,0,47,3576,331,3907,3014,6467,154237,2780,55.5,3907,154237,2.5999999046325684
2022,436,한민학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2022,437,한반도국제대학원대학교,대학원대학,사립,서울,-,11400,1492,12892,11608,1518,13126,0,0,0,0,0,0,0,0,0,36,17,53,53,0,13126,73,179.8000030517578,53,13126,0.4000000059604645
2022,438,한북대학교,대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2022,439,한서대학교,대학,사립,충남,B그룹,237212,264955,502167,369413,355003,724416,22,22,115545,5,49,115545,109,43,152,15593,1283,16876,13597,0,724416,7300,99.1999969482422,16876,724416,2.400000095367432
2022,440,한성대학교,대학,사립,서울,B그룹,419801,149300,569101,573840,178399,752239,17,13,95854,1,31,95854,111,0,111,15051,785,15836,15002,13076,752239,7478,100.5999984741211,15836,752239,2.200000047683716
2022,441,한세대학교,대학,사립,경기,C그룹,143829,98209,242038,261247,106646,367893,16,16,90792,2,34,90792,185,32,217,10427,413,10840,9495,0,367893,3255,113.0,10840,367893,3.0
2022,442,한신대학교,대학,사립,경기,B그룹,210235,97282,307517,385304,144611,529915,19,15,63644,0,34,63644,172,55,227,8510,463,8973,6844,8664,529915,5776,91.6999969482422,8973,529915,1.7000000476837158
2022,443,한양대학교,대학,사립,서울,A그룹,611016,462345,1073361,1117764,663973,1781737,47,55,402416,4,106,402416,374,175,549,28452,9179,37631,32300,5449,1781737,23581,75.5999984741211,37631,1781737,2.200000047683716
2022,444,한양대학교(ERICA),대학,사립,경기,A그룹,430528,138204,568732,757775,255755,1013530,20,17,347103,2,39,347103,82,79,161,16798,3355,20153,19263,11521,1013530,11052,91.6999969482422,20153,1013530,2.0
2022,445,한양여자대학교,전문대학,사립,서울,A그룹,103829,60878,164707,218250,65221,283471,14,6,115650,3,23,115650,123,6,129,9544,70,9614,5160,0,283471,6627,42.79999923706055,9614,283471,3.5
2022,446,한영대학교,전문대학,사립,전남,C그룹,38185,1002,39187,46290,1087,47377,1,1,165,0,2,165,124,0,124,2520,576,3096,2077,0,47377,1392,34.0,3096,47377,7.0
2022,447,한일장신대학교,대학,사립,전북,C그룹,105285,19230,124515,190704,26324,217028,5,7,14014,0,12,14014,67,5,72,1555,426,1981,1783,0,217028,1115,194.6000061035156,1981,217028,0.8999999761581421
2022,448,한중대학교,대학,사립,강원,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2022,449,합동신학대학원대학교,대학원대학,사립,경기,-,75426,63835,139261,110522,78731,189253,6,11,43647,0,17,43647,131,74,205,1823,3877,5700,4240,0,189253,295,641.5,5700,189253,3.0999999046325684
2022,450,해군사관학교,기타,기타,경남,-,160481,72429,232910,209322,63671,272993,17,14,21545,1,32,21545,198,22,220,9100,2520,11620,10781,0,272993,0,0.0,11620,272993,4.400000095367432
2022,451,협성대학교,대학,사립,경기,C그룹,196261,114447,310708,289556,154843,444399,20,14,161285,4,38,161285,144,15,159,7297,566,7863,10194,0,444399,4550,97.6999969482422,7863,444399,1.7999999523162842
2022,452,혜전대학교,전문대학,사립,충남,B그룹,104227,4073,108300,173003,4699,177702,0,1,7335,1,2,7335,110,0,110,2450,49,2499,1435,0,177702,2451,72.5,2499,177702,1.399999976158142
2022,453,호남대학교,대학,사립,광주,B그룹,258353,175183,433536,456836,284073,740909,17,17,136089,5,39,136089,153,54,207,16999,1327,18326,14320,0,740909,7786,95.1999969482422,18326,740909,2.5
2022,454,호남신학대학교,대학,사립,광주,C그룹,83015,92750,175765,115222,97949,213171,9,9,79317,0,18,79317,204,26,230,1947,282,2229,2177,0,213171,851,250.5,2229,213171,1.100000023841858
2022,455,호산대학교,전문대학,사립,경북,C그룹,55256,395,55651,87678,932,88610,5,6,11261,0,11,11261,50,0,50,1468,0,1468,1447,0,88610,1890,46.900001525878906,1468,88610,1.7000000476837158
2022,456,호서대학교,대학,사립,충남,A그룹,360324,273659,633983,774935,370224,1145159,21,30,263378,6,57,263378,256,2,258,12846,2359,15205,12965,0,1145159,13661,83.80000305175781,15205,1145159,1.2999999523162842
2022,457,호원대학교,대학,사립,전북,B그룹,262729,78284,341013,389335,89634,478969,18,14,107534,3,35,107534,141,3,144,11430,609,12039,10388,24688,478969,5273,90.8000030517578,12039,478969,2.5999999046325684
2022,458,홍익대학교,대학,사립,서울,A그룹,914579,304463,1219042,1529842,417343,1947185,51,51,140184,3,105,140184,747,206,953,22729,3816,26545,22322,38489,1947185,21630,90.0,26545,1947185,1.399999976158142
2022,459,화성의과학대학교,대학,사립,경기,C그룹,9287,5,9292,12396,5,12401,1,1,0,0,2,0,0,0,0,0,0,0,0,0,12401,467,26.600000381469727,0,12401,0.0
2022,460,화신사이버대학교,대학,사립,부산,C그룹,6180,0,6180,21538,0,21538,0,0,6180,0,0,6180,0,0,0,449,470,919,386,0,21538,1583,13.600000381469728,919,21538,4.5
2022,461,횃불트리니티신학대학원대학교,대학원대학,사립,서울,-,32832,33984,66816,43872,42593,86465,10,9,5854,1,20,5854,84,74,158,1158,5722,6880,1806,0,86465,406,213.0,6880,86465,8.600000381469727
