연도,번호,학교명,학교유형,설립,지역,대학규모,시설_도서관건물연면적 (제곱미터),시설_열람석_총열람석수,시설_설비_정보화기기(PC)수,재학생 1인당 도서관건물 연면적_연면적,재학생 1인당 도서관건물 연면적_재학생수(당해년도),재학생 1인당 도서관건물 연면적_재학생 1인당 도서관건물 연면적
2021,230,성신여자대학교,대학,사립,서울,A그룹,11734.0,2016,154,11734.0,10066,1.2000000476837158
2021,231,성운대학교,전문대학,사립,경북,C그룹,604.0,160,16,604.0,1491,0.4000000059604645
2021,232,성화대학,전문대학,사립,전남,B그룹,0.0,0,0,0.0,0,0.0
2021,233,세경대학교,전문대학,사립,강원,C그룹,449.0,152,6,449.0,967,0.5
2021,234,세계사이버대학,기타,기타,경기,-,0.0,0,0,0.0,0,0.0
2021,235,세명대학교,대학,사립,충북,B그룹,11963.0,1844,135,11963.0,7567,1.600000023841858
2021,236,세종대학교,대학,사립,서울,A그룹,17313.400390625,3369,242,17313.400390625,14706,1.2000000476837158
2021,237,세한대학교,대학,사립,충남,C그룹,8564.599609375,1387,54,8564.599609375,3921,2.200000047683716
2021,238,송곡대학교,전문대학,사립,강원,C그룹,324.0,60,4,324.0,649,0.5
2021,239,송원대학교,대학,사립,광주,C그룹,3488.0,650,23,3488.0,3142,1.100000023841858
2021,240,송호대학교,전문대학,사립,강원,C그룹,736.0,156,11,736.0,945,0.800000011920929
2021,241,수도국제대학원대학교,대학원대학,사립,서울,-,246.0,12,8,246.0,358,0.699999988079071
2021,242,수성대학교,전문대학,사립,대구,B그룹,4295.39990234375,978,81,4295.39990234375,3326,1.2999999523162842
2021,243,수원가톨릭대학교,대학,사립,경기,C그룹,3033.10009765625,175,20,3033.10009765625,184,16.5
2021,244,수원과학대학교,전문대학,사립,경기,B그룹,4791.0,834,74,4791.0,4621,1.0
2021,245,수원대학교,대학,사립,경기,B그룹,18747.0,2500,53,18747.0,9581,2.0
2021,246,수원여자대학교,전문대학,사립,경기,B그룹,2263.5,473,38,2263.5,3996,0.6000000238418579
2021,247,숙명여자대학교,대학,사립,서울,A그룹,16496.5,2808,149,16496.5,12596,1.2999999523162842
2021,248,순복음대학원대학교,대학원대학,사립,서울,-,135.0,24,2,135.0,118,1.100000023841858
2021,249,순복음총회신학교,대학,사립,충북,C그룹,352.0,72,0,352.0,171,2.0999999046325684
2021,250,순천제일대학교,전문대학,사립,전남,B그룹,4501.0,510,17,4501.0,2534,1.7999999523162842
2021,251,순천향대학교,대학,사립,충남,A그룹,12801.7001953125,1718,110,12801.7001953125,11665,1.100000023841858
2021,252,숭실대학교,대학,사립,서울,A그룹,11575.0,2719,72,11575.0,16346,0.699999988079071
2021,253,숭실사이버대학교,대학,사립,서울,B그룹,0.0,0,0,0.0,6988,0.0
2021,254,숭의여자대학교,전문대학,사립,서울,B그룹,1132.300048828125,313,31,1132.300048828125,3273,0.30000001192092896
2021,255,신경주대학교,대학,사립,경북,C그룹,3430.0,569,26,3430.0,833,4.099999904632568
2021,256,신구대학교,전문대학,사립,경기,A그룹,5567.0,1595,68,5567.0,6488,0.8999999761581421
2021,257,신라대학교,대학,사립,부산,B그룹,10720.400390625,2091,192,10720.400390625,9058,1.2000000476837158
2021,258,신성대학교,전문대학,사립,충남,B그룹,3762.0,1136,52,3762.0,3243,1.2000000476837158
2021,259,신안산대학교,전문대학,사립,경기,B그룹,2518.699951171875,476,62,2518.699951171875,3043,0.800000011920929
2021,260,신한대학교,대학,사립,경기,B그룹,8062.89990234375,1618,91,8062.89990234375,6758,1.2000000476837158
2021,261,신흥대학교,전문대학,사립,경기,A그룹,0.0,0,0,0.0,0,0.0
2021,262,실천신학대학원대학교,대학원대학,사립,경기,-,117.0,16,1,117.0,44,2.700000047683716
2021,263,아신대학교,대학,사립,경기,C그룹,2061.0,443,17,2061.0,1157,1.7999999523162842
2021,264,아주대학교,대학,사립,경기,A그룹,16372.599609375,2758,74,16372.599609375,13640,1.2000000476837158
2021,265,아주자동차대학교,전문대학,사립,충남,C그룹,558.0,153,6,558.0,858,0.699999988079071
2021,266,안동과학대학교,전문대학,사립,경북,B그룹,5885.7001953125,663,56,5885.7001953125,2369,2.5
2021,267,안산대학교,전문대학,사립,경기,A그룹,4870.60009765625,798,71,4870.60009765625,4213,1.2000000476837158
2021,268,안양대학교,대학,사립,경기,B그룹,5334.89990234375,1277,66,5334.89990234375,5008,1.100000023841858
2021,269,에스라성경대학원대학교,대학원대학,사립,경기,-,135.0,100,0,135.0,68,2.0
2021,270,여주대학교,전문대학,사립,경기,B그룹,6494.10009765625,935,40,6494.10009765625,4526,1.399999976158142
2021,271,연성대학교,전문대학,사립,경기,A그룹,3047.0,494,73,3047.0,5813,0.5
2021,272,연세대학교,대학,사립,서울,A그룹,68830.1015625,7233,761,68830.1015625,30796,2.200000047683716
2021,273,연세대학교(미래),대학,사립,강원,B그룹,10355.2998046875,1907,253,10355.2998046875,8105,1.2999999523162842
2021,274,연암공과대학교,전문대학,사립,경남,C그룹,1533.0,322,8,1533.0,1198,1.2999999523162842
2021,275,연암대학교,전문대학,사립,충남,C그룹,1828.0,235,22,1828.0,1038,1.7999999523162842
2021,276,영남대학교,대학,사립,경북,A그룹,35460.1015625,3890,247,35460.1015625,23067,1.5
2021,277,영남사이버대학교,대학,사립,경북,C그룹,0.0,0,0,0.0,0,0.0
2021,278,영남신학대학교,대학,사립,경북,C그룹,3914.0,502,36,3914.0,762,5.099999904632568
2021,279,영남외국어대학,전문대학,사립,경북,C그룹,906.0,147,12,906.0,449,2.0
2021,280,영남이공대학교,전문대학,사립,대구,A그룹,3904.199951171875,614,66,3904.199951171875,5135,0.800000011920929
2021,281,영산대학교,대학,사립,경남,B그룹,7549.7998046875,1081,151,7549.7998046875,6354,1.2000000476837158
2021,282,영산선학대학교,대학,사립,전남,C그룹,416.0,18,1,416.0,34,12.199999809265137
2021,283,영진전문대학교,전문대학,사립,대구,A그룹,4713.0,798,107,4713.0,7167,0.699999988079071
2021,284,예명대학원대학교,대학원대학,사립,서울,-,309.0,50,4,309.0,194,1.600000023841858
2021,285,예수대학교,대학,사립,전북,C그룹,1076.0,245,16,1076.0,551,2.0
2021,286,예원예술대학교,대학,사립,전북,C그룹,946.0,200,12,946.0,1920,0.5
2021,287,오산대학교,전문대학,사립,경기,A그룹,2685.0,579,80,2685.0,4706,0.6000000238418579
2021,288,온석대학원대학교,대학원대학,사립,경기,-,199.0,24,3,199.0,167,1.2000000476837158
2021,289,용인대학교,대학,사립,경기,B그룹,7677.7001953125,885,161,7677.7001953125,6227,1.2000000476837158
2021,290,용인예술과학대학교,전문대학,사립,경기,B그룹,2513.89990234375,719,23,2513.89990234375,3267,0.800000011920929
2021,291,우석대학교,대학,사립,전북,B그룹,16996.400390625,1807,99,16996.400390625,8255,2.0999999046325684
2021,292,우송공업대학,전문대학,사립,대전,B그룹,0.0,0,0,0.0,0,0.0
2021,293,우송대학교,대학,사립,대전,A그룹,20454.0,1037,97,20454.0,10074,2.0
2021,294,우송정보대학,전문대학,사립,대전,B그룹,1453.0,284,100,1453.0,3833,0.4000000059604645
2021,295,울산과학기술원,대학,국립,울산,C그룹,10657.0,1064,109,10657.0,4041,2.5999999046325684
2021,296,울산과학대학교,전문대학,사립,울산,A그룹,4940.7998046875,1351,58,4940.7998046875,5500,0.8999999761581421
2021,297,울산대학교,대학,사립,울산,A그룹,22111.69921875,3316,130,22111.69921875,13888,1.600000023841858
2021,298,웅지세무대학교,전문대학,사립,경기,C그룹,2818.0,654,0,2818.0,840,3.4000000953674316
2021,299,원광대학교,대학,사립,전북,A그룹,21480.30078125,3427,150,21480.30078125,16132,1.2999999523162842
2021,300,원광보건대학교,전문대학,사립,전북,B그룹,2016.0,457,3,2016.0,4479,0.5
2021,301,원불교대학원대학교,대학원대학,사립,전북,-,379.0,42,2,379.0,42,9.0
2021,302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,1303.0,102,18,1303.0,425,3.0999999046325684
2021,303,위덕대학교,대학,사립,경북,C그룹,5933.0,908,30,5933.0,3017,2.0
2021,304,유원대학교,대학,사립,충북,C그룹,3178.60009765625,732,52,3178.60009765625,3362,0.8999999761581421
2021,305,유한대학교,전문대학,사립,경기,A그룹,3751.5,634,62,3751.5,4535,0.800000011920929
2021,306,육군사관학교,기타,기타,서울,-,6600.0,583,19,6600.0,0,0.0
2021,307,을지대학교,대학,사립,대전,B그룹,7633.2001953125,1821,112,7633.2001953125,4789,1.600000023841858
2021,308,이화여자대학교,대학,사립,서울,A그룹,22120.0,3765,370,22120.0,21515,1.0
2021,309,인덕대학교,전문대학,사립,서울,A그룹,4164.0,881,24,4164.0,5955,0.699999988079071
2021,310,인제대학교,대학,사립,경남,B그룹,13896.2001953125,2261,149,13896.2001953125,9707,1.399999976158142
2021,311,인제대학원대학교,대학원대학,사립,서울,-,0.0,0,0,0.0,0,0.0
2021,312,인천가톨릭대학교,대학,사립,인천,C그룹,3599.199951171875,363,20,3599.199951171875,815,4.400000095367432
2021,313,인천대학교,대학,국립,인천,A그룹,14219.0,1845,181,14219.0,12886,1.100000023841858
2021,314,인천전문대학,전문대학,공립,인천,A그룹,0.0,0,0,0.0,0,0.0
2021,315,인하공업전문대학,전문대학,사립,인천,A그룹,2424.0,499,80,2424.0,6703,0.4000000059604645
2021,316,인하대학교,대학,사립,인천,A그룹,26072.099609375,3755,289,26072.099609375,20639,1.2999999523162842
2021,317,장로회신학대학교,대학,사립,서울,C그룹,5084.0,433,31,5084.0,2124,2.4000000953674316
2021,318,장안대학교,전문대학,사립,경기,B그룹,5573.0,1197,18,5573.0,4101,1.399999976158142
2021,319,재능대학교,전문대학,사립,인천,B그룹,3100.39990234375,305,15,3100.39990234375,3674,0.800000011920929
2021,320,전남과학대학교,전문대학,사립,전남,B그룹,2683.60009765625,828,62,2683.60009765625,3662,0.699999988079071
2021,321,전남대학교,대학,국립,광주,A그룹,30744.0,4929,151,30744.0,23752,1.2999999523162842
2021,322,전남도립대학교,전문대학,공립,전남,C그룹,2709.0,465,40,2709.0,1207,2.200000047683716
2021,323,전북과학대학교,전문대학,사립,전북,C그룹,1033.0,180,15,1033.0,1738,0.6000000238418579
2021,324,전북대학교,대학,국립,전북,A그룹,40489.0,4049,403,40489.0,21919,1.7999999523162842
2021,325,전주교육대학교,대학,국립,전북,C그룹,4731.0,673,27,4731.0,1344,3.5
2021,326,전주기전대학,전문대학,사립,전북,C그룹,702.0,187,3,702.0,1590,0.4000000059604645
2021,327,전주대학교,대학,사립,전북,A그룹,10997.0,1717,158,10997.0,12444,0.8999999761581421
2021,328,전주비전대학교,전문대학,사립,전북,B그룹,2032.300048828125,337,28,2032.300048828125,3611,0.6000000238418579
2021,329,제네바신학대학원대학교,대학원대학,사립,경기,-,330.0,60,2,330.0,7,47.099998474121094
2021,330,제주관광대학교,전문대학,사립,제주,C그룹,1274.0,352,12,1274.0,1911,0.699999988079071
2021,331,제주국제대학교,대학,사립,제주,C그룹,2031.0,465,15,2031.0,882,2.299999952316284
2021,332,제주대학교,대학,국립,제주,A그룹,17997.0,2505,152,17997.0,11544,1.600000023841858
2021,333,제주한라대학교,전문대학,사립,제주,A그룹,1881.0,890,40,1881.0,5664,0.30000001192092896
2021,334,조선간호대학교,전문대학,사립,광주,C그룹,688.7000122070312,307,14,688.7000122070312,743,0.8999999761581421
2021,335,조선대학교,대학,사립,광주,A그룹,23371.5,5369,205,23371.5,20247,1.2000000476837158
2021,336,조선이공대학교,전문대학,사립,광주,B그룹,2043.300048828125,504,23,2043.300048828125,3071,0.699999988079071
2021,337,주안대학원대학교,대학원대학,사립,인천,-,423.29998779296875,64,4,423.29998779296875,92,4.599999904632568
2021,338,중부대학교,대학,사립,충남,B그룹,11931.0,1656,99,11931.0,9508,1.2999999523162842
2021,339,중앙대학교,대학,사립,서울,A그룹,33173.80078125,5412,249,33173.80078125,29731,1.100000023841858
2021,340,중앙승가대학교,대학,사립,경기,C그룹,4487.0,349,57,4487.0,191,23.5
2021,341,중원대학교,대학,사립,충북,C그룹,2860.199951171875,495,17,2860.199951171875,4157,0.699999988079071
2021,342,진주교육대학교,대학,국립,경남,C그룹,7350.2001953125,1013,38,7350.2001953125,1686,4.400000095367432
2021,343,진주보건대학교,전문대학,사립,경남,B그룹,3482.0,919,91,3482.0,2701,1.2999999523162842
2021,344,차의과학대학교,대학,사립,경기,C그룹,2978.39990234375,760,43,2978.39990234375,3308,0.8999999761581421
2021,345,창신대학교,대학,사립,경남,C그룹,4151.10009765625,819,82,4151.10009765625,2048,2.0
2021,346,창원문성대학교,전문대학,사립,경남,C그룹,3279.60009765625,702,54,3279.60009765625,2006,1.600000023841858
2021,347,청강문화산업대학교,전문대학,사립,경기,B그룹,2883.0,437,23,2883.0,3424,0.800000011920929
2021,348,청암대학교,전문대학,사립,전남,B그룹,2371.0,250,8,2371.0,2441,1.0
2021,349,청운대학교,대학,사립,충남,B그룹,12269.5,1197,92,12269.5,6103,2.0
2021,350,청주교육대학교,대학,국립,충북,C그룹,5097.0,992,95,5097.0,1564,3.299999952316284
2021,351,청주대학교,대학,사립,충북,A그룹,16814.5,2362,185,16814.5,11490,1.5
2021,352,초당대학교,대학,사립,전남,C그룹,8654.0,820,66,8654.0,3445,2.5
2021,353,총신대학교,대학,사립,서울,C그룹,8863.7998046875,1810,70,8863.7998046875,3681,2.4000000953674316
2021,354,추계예술대학교,대학,사립,서울,C그룹,969.0,146,14,969.0,1314,0.699999988079071
2021,355,춘천교육대학교,대학,국립,강원,C그룹,5068.0,487,79,5068.0,1674,3.0
2021,356,춘해보건대학교,전문대학,사립,울산,B그룹,2377.0,660,34,2377.0,2713,0.8999999761581421
2021,357,충남대학교,대학,국립,대전,A그룹,37760.8984375,5447,195,37760.8984375,22412,1.7000000476837158
2021,358,충남도립대학교,전문대학,공립,충남,C그룹,2886.0,542,33,2886.0,1025,2.799999952316284
2021,359,충북대학교,대학,국립,충북,A그룹,28131.30078125,3030,227,28131.30078125,16386,1.7000000476837158
2021,360,충북도립대학교,전문대학,공립,충북,C그룹,742.5,167,3,742.5,724,1.0
2021,361,충북보건과학대학교,전문대학,사립,충북,B그룹,1660.0,395,10,1660.0,2557,0.6000000238418579
2021,362,충청대학교,전문대학,사립,충북,B그룹,4189.7001953125,574,55,4189.7001953125,3484,1.2000000476837158
2021,363,치유상담대학원대학교,대학원대학,사립,서울,-,210.0,40,3,210.0,143,1.5
2021,364,칼빈대학교,대학,사립,경기,C그룹,830.0,198,9,830.0,984,0.800000011920929
2021,365,탐라대학교,대학,사립,제주,C그룹,0.0,0,0,0.0,0,0.0
2021,366,평택대학교,대학,사립,경기,C그룹,4571.0,600,84,4571.0,4189,1.100000023841858
2021,367,포항공과대학교,대학,사립,경북,C그룹,17019.0,1214,15,17019.0,3298,5.199999809265137
2021,368,포항대학교,전문대학,사립,경북,C그룹,2585.0,537,5,2585.0,1641,1.600000023841858
2021,369,한경국립대학교,대학,국립,경기,B그룹,11070.7001953125,1343,79,11070.7001953125,6197,1.7999999523162842
2021,370,한국개발연구원국제정책대학원대학교,대학원대학,사립,세종,-,6065.2998046875,329,93,6065.2998046875,745,8.100000381469727
2021,371,한국골프과학기술대학교,전문대학,사립,강원,C그룹,606.0,105,9,606.0,423,1.399999976158142
2021,372,한국공학대학교,대학,사립,경기,B그룹,3908.0,1141,34,3908.0,7415,0.5
2021,373,한국과학기술원,대학,국립,대전,A그룹,28245.900390625,2838,102,28245.900390625,10824,2.5999999046325684
2021,374,한국관광대학교,전문대학,사립,경기,C그룹,1806.0,459,38,1806.0,1653,1.100000023841858
2021,375,한국교원대학교,대학,국립,충북,B그룹,15173.5,1403,176,15173.5,5695,2.700000047683716
2021,376,한국국제대학교,대학,사립,경남,C그룹,3653.0,1145,43,3653.0,1196,3.0999999046325684
2021,377,한국기술교육대학교,대학,사립,충남,C그룹,9207.2998046875,1968,41,9207.2998046875,4609,2.0
2021,378,한국농수산대학교,전문대학,국립,전북,C그룹,1195.0,115,3,1195.0,1636,0.699999988079071
2021,379,한국방송통신대학교,대학,국립,서울,A그룹,17902.0,5257,399,17902.0,107154,0.20000000298023224
2021,380,한국복지사이버대학교,전문대학,사립,경북,B그룹,15.5,2,1,15.5,2592,0.0
2021,381,한국상담대학원대학교,대학원대학,사립,서울,-,384.0,86,18,384.0,167,2.299999952316284
2021,382,한국성서대학교,대학,사립,서울,C그룹,2921.0,277,31,2921.0,1248,2.299999952316284
2021,383,한국승강기대학교,전문대학,사립,경남,C그룹,893.2999877929688,178,6,893.2999877929688,587,1.5
2021,384,한국에너지공과대학교,대학,국립,전남,C그룹,0.0,0,0,0.0,0,0.0
2021,385,한국열린사이버대학교,대학,사립,서울,B그룹,0.0,0,0,0.0,6026,0.0
2021,386,한국영상대학교,전문대학,사립,세종,B그룹,1437.0,268,64,1437.0,3071,0.5
2021,387,한국예술종합학교,대학,국립,서울,C그룹,5767.0,458,52,5767.0,2647,2.200000047683716
2021,388,한국외국어대학교,대학,사립,서울,A그룹,24017.5,4344,195,24017.5,20003,1.2000000476837158
2021,389,한국전력국제원자력대학원대학교,대학원대학,사립,울산,-,150.0,62,6,150.0,90,1.7000000476837158
2021,390,한국전통문화대학교,대학,국립,충남,C그룹,4182.0,334,26,4182.0,819,5.099999904632568
2021,391,한국정보통신대학교,대학,사립,대전,C그룹,0.0,0,0,0.0,0,0.0
2021,392,한국철도대학,전문대학,국립,경기,C그룹,0.0,0,0,0.0,0,0.0
2021,393,한국체육대학교,대학,국립,서울,C그룹,2192.199951171875,314,15,2192.199951171875,3045,0.699999988079071
2021,394,한국침례신학대학교,대학,사립,대전,C그룹,3567.5,588,17,3567.5,1738,2.0999999046325684
2021,395,한국폴리텍Ⅰ대학서울강서캠퍼스,전문대학,사립,서울,C그룹,197.0,48,3,197.0,501,0.4000000059604645
2021,396,한국폴리텍Ⅰ대학서울정수캠퍼스,전문대학,사립,서울,C그룹,702.2000122070312,114,6,702.2000122070312,1395,0.5
2021,397,한국폴리텍Ⅰ대학성남캠퍼스,전문대학,사립,경기,C그룹,328.0,60,0,328.0,741,0.4000000059604645
2021,398,한국폴리텍Ⅰ대학제주캠퍼스,전문대학,사립,제주,C그룹,37.0,0,0,37.0,48,0.800000011920929
2021,399,한국폴리텍Ⅱ대학남인천캠퍼스,전문대학,사립,인천,C그룹,54.0,10,0,54.0,42,1.2999999523162842
2021,400,한국폴리텍Ⅱ대학인천캠퍼스,전문대학,사립,인천,C그룹,495.0,90,1,495.0,1915,0.30000001192092896
2021,401,한국폴리텍Ⅱ대학화성캠퍼스,전문대학,사립,경기,C그룹,0.0,0,0,0.0,9,0.0
2021,402,한국폴리텍Ⅲ대학강릉캠퍼스,전문대학,사립,강원,C그룹,234.0,37,1,234.0,132,1.7999999523162842
2021,403,한국폴리텍Ⅲ대학원주캠퍼스,전문대학,사립,강원,C그룹,466.0,65,4,466.0,97,4.800000190734863
2021,404,한국폴리텍Ⅲ대학춘천캠퍼스,전문대학,사립,강원,C그룹,37.79999923706055,36,2,37.79999923706055,258,0.10000000149011612
2021,405,한국폴리텍Ⅳ대학대전캠퍼스,전문대학,사립,대전,C그룹,264.0,80,0,264.0,767,0.30000001192092896
2021,406,한국폴리텍Ⅳ대학아산캠퍼스,전문대학,사립,충남,C그룹,403.0,182,1,403.0,493,0.800000011920929
2021,407,한국폴리텍Ⅳ대학청주캠퍼스,전문대학,사립,충북,C그룹,173.0,23,2,173.0,730,0.20000000298023224
2021,408,한국폴리텍Ⅳ대학충남캠퍼스,전문대학,사립,충남,C그룹,545.0,60,2,545.0,187,2.9000000953674316
2021,409,한국폴리텍Ⅴ대학광주캠퍼스,전문대학,사립,광주,C그룹,7101.0,180,5,7101.0,832,8.5
2021,410,한국폴리텍Ⅴ대학순천캠퍼스,전문대학,사립,전남,C그룹,192.60000610351562,52,1,192.60000610351562,21,9.199999809265137
2021,411,한국폴리텍Ⅴ대학익산캠퍼스,전문대학,사립,전북,C그룹,40.599998474121094,14,2,40.599998474121094,118,0.30000001192092896
2021,412,한국폴리텍Ⅴ대학전남캠퍼스,전문대학,사립,전남,C그룹,1582.199951171875,59,0,1582.199951171875,200,7.900000095367432
2021,413,한국폴리텍Ⅴ대학전북캠퍼스,전문대학,사립,전북,C그룹,325.0,23,0,325.0,417,0.800000011920929
2021,414,한국폴리텍Ⅵ대학구미캠퍼스,전문대학,사립,경북,C그룹,215.0,30,5,215.0,489,0.4000000059604645
2021,415,한국폴리텍Ⅵ대학대구캠퍼스,전문대학,사립,대구,C그룹,239.0,50,4,239.0,540,0.4000000059604645
2021,416,한국폴리텍Ⅵ대학영남융합기술캠퍼스,전문대학,사립,대구,C그룹,518.0,102,0,518.0,172,3.0
2021,417,한국폴리텍Ⅵ대학영주캠퍼스,전문대학,사립,경북,C그룹,469.79998779296875,68,0,469.79998779296875,41,11.5
2021,418,한국폴리텍Ⅶ대학동부산캠퍼스,전문대학,사립,부산,C그룹,0.0,0,0,0.0,0,0.0
2021,419,한국폴리텍Ⅶ대학부산캠퍼스,전문대학,사립,부산,C그룹,305.0,126,2,305.0,840,0.4000000059604645
2021,420,한국폴리텍Ⅶ대학울산캠퍼스,전문대학,사립,울산,C그룹,683.0,142,2,683.0,696,1.0
2021,421,한국폴리텍Ⅶ대학진주캠퍼스,전문대학,사립,경남,C그룹,0.0,0,0,0.0,0,0.0
2021,422,한국폴리텍Ⅶ대학창원캠퍼스,전문대학,사립,경남,C그룹,1579.0,240,6,1579.0,1379,1.100000023841858
2021,423,한국폴리텍특성화 로봇캠퍼스,전문대학,사립,경북,C그룹,0.0,0,0,0.0,0,0.0
2021,424,한국폴리텍특성화 바이오캠퍼스,전문대학,사립,충남,C그룹,536.0,87,1,536.0,404,1.2999999523162842
2021,425,한국폴리텍특성화 반도체융합캠퍼스,전문대학,사립,경기,C그룹,4061.0,16,0,4061.0,583,7.0
2021,426,한국폴리텍특성화 항공캠퍼스,전문대학,사립,경남,C그룹,375.0,110,1,375.0,454,0.800000011920929
2021,427,한국학대학원,대학원대학,국립,경기,-,8132.0,72,14,8132.0,262,31.0
2021,428,한국항공대학교,대학,사립,경기,C그룹,5696.2998046875,1194,41,5696.2998046875,4405,1.2999999523162842
2021,429,한남대학교,대학,사립,대전,A그룹,10465.0,2321,246,10465.0,11959,0.8999999761581421
2021,430,한동대학교,대학,사립,경북,C그룹,5267.5,1312,33,5267.5,4352,1.2000000476837158
2021,431,한라대학교,대학,사립,강원,C그룹,3661.0,777,76,3661.0,3448,1.100000023841858
2021,432,한려대학교,대학,사립,전남,C그룹,1188.0,45,2,1188.0,406,2.9000000953674316
2021,433,한림국제대학원대학교,대학원대학,사립,서울,-,135.5,16,5,135.5,245,0.6000000238418579
2021,434,한림대학교,대학,사립,강원,B그룹,17524.5,1824,140,17524.5,8500,2.0999999046325684
2021,435,한림성심대학교,전문대학,사립,강원,B그룹,3217.0,136,16,3217.0,2780,1.2000000476837158
2021,436,한민학교,대학,사립,충남,C그룹,0.0,0,0,0.0,0,0.0
2021,437,한반도국제대학원대학교,대학원대학,사립,서울,-,1281.0,14,1,1281.0,73,17.5
2021,438,한북대학교,대학,사립,경기,C그룹,0.0,0,0,0.0,0,0.0
2021,439,한서대학교,대학,사립,충남,B그룹,8796.7998046875,1524,63,8796.7998046875,7300,1.2000000476837158
2021,440,한성대학교,대학,사립,서울,B그룹,11992.2001953125,1175,60,11992.2001953125,7478,1.600000023841858
2021,441,한세대학교,대학,사립,경기,C그룹,4123.0,621,73,4123.0,3255,1.2999999523162842
2021,442,한신대학교,대학,사립,경기,B그룹,9452.2001953125,1347,77,9452.2001953125,5776,1.600000023841858
2021,443,한양대학교,대학,사립,서울,A그룹,26082.0,3717,284,26082.0,23581,1.100000023841858
2021,444,한양대학교(ERICA),대학,사립,경기,A그룹,12687.2001953125,1853,80,12687.2001953125,11052,1.100000023841858
2021,445,한양여자대학교,전문대학,사립,서울,A그룹,6108.10009765625,718,68,6108.10009765625,6627,0.8999999761581421
2021,446,한영대학교,전문대학,사립,전남,C그룹,539.0,130,7,539.0,1392,0.4000000059604645
2021,447,한일장신대학교,대학,사립,전북,C그룹,2475.0,285,21,2475.0,1115,2.200000047683716
2021,448,한중대학교,대학,사립,강원,C그룹,0.0,0,0,0.0,0,0.0
2021,449,합동신학대학원대학교,대학원대학,사립,경기,-,2007.5999755859375,258,27,2007.5999755859375,295,6.800000190734863
2021,450,해군사관학교,기타,기타,경남,-,5497.0,372,23,5497.0,0,0.0
2021,451,협성대학교,대학,사립,경기,C그룹,4327.0,806,96,4327.0,4550,1.0
2021,452,혜전대학교,전문대학,사립,충남,B그룹,2333.0,489,25,2333.0,2451,1.0
2021,453,호남대학교,대학,사립,광주,B그룹,10668.400390625,1602,73,10668.400390625,7786,1.399999976158142
2021,454,호남신학대학교,대학,사립,광주,C그룹,3276.0,700,18,3276.0,851,3.799999952316284
2021,455,호산대학교,전문대학,사립,경북,C그룹,1245.0,385,13,1245.0,1890,0.699999988079071
2021,456,호서대학교,대학,사립,충남,A그룹,19186.900390625,3109,338,19186.900390625,13661,1.399999976158142
2021,457,호원대학교,대학,사립,전북,B그룹,6868.39990234375,1069,51,6868.39990234375,5273,1.2999999523162842
2021,458,홍익대학교,대학,사립,서울,A그룹,29191.400390625,4715,173,29191.400390625,21631,1.2999999523162842
2021,459,화성의과학대학교,대학,사립,경기,C그룹,729.0,69,2,729.0,467,1.600000023841858
2021,460,화신사이버대학교,대학,사립,부산,C그룹,0.0,0,0,0.0,1583,0.0
2021,461,횃불트리니티신학대학원대학교,대학원대학,사립,서울,-,647.0,238,23,647.0,406,1.600000023841858
