Year,ID,SchName,SchType,FoundType,Region,UnivScale,Staff_FullTime_HasCertLibrarian,Staff_FullTime_NoCertLibrarian,Staff_PartTime_HasCertLibrarian,Staff_PartTime_NoCertLibrarian,Staff_Total_HasCertLibrarian,Staff_Total_NoCertLibrarian,Staff_Total_TotalSum,LibrarianCertStat_FullTime_SL1,LibrarianCertStat_FullTime_SL2,LibrarianCertStat_FullTime_AsstLibrarian,LibrarianCertStat_FullTime_Total,LibrarianCertStat_PartTime_SL1,LibrarianCertStat_PartTime_SL2,LibrarianCertStat_PartTime_AsstLibrarian,LibrarianCertStat_PartTime_Total,StaffEducationStatus_PartiHrs,StaffEducationStatus_PartiCnt,StaffPerKSt_FullTime_Librarian,StaffPerKSt_FullTime_NonLibrarian,StaffPerKSt_PartTime_Librarian,StaffPerKSt_PartTime_NonLibrarian,StaffPerKSt_StCountPrev,StaffPerKSt_StaffPerKSt,LibrarianPerKSt_LibraFT,LibrarianPerKSt_LibraPT,LibrarianPerKSt_StCountPrev,LibrarianPerKSt_LibrarianPerKSt,EduHrsPerStaff_EduHours,EduHrsPerStaff_LibStaffFT,EduHrsPerStaff_LibStaffPT,EduHrsPerStaff_EduHrsPerStaff
2018,109,대구가톨릭대학교,대학,사립,경북,A그룹,9,2,9,0,18,2,20,0,9,0,9,0,9,0,9,1140,289,9,2,9,0,14889,1.2000000476837158,9,9,14889,1.2000000476837158,1140,11,9,57.0
2018,110,대구경북과학기술원,대학,국립,대구,C그룹,2,0,3,0,5,0,5,0,2,0,2,0,3,0,3,160,25,2,0,3,0,1176,3.700000047683716,2,3,1176,4.300000190734863,160,2,3,32.0
2018,111,대구공업대학교,전문대학,사립,대구,C그룹,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,93,10,1,0,0,1,1799,0.800000011920929,1,0,1799,0.6000000238418579,93,1,1,46.5
2018,112,대구과학대학교,전문대학,사립,대구,A그룹,2,0,0,0,2,0,2,0,1,1,2,0,0,0,0,133,5,2,0,0,0,4257,0.5,2,0,4257,0.5,133,2,0,66.5
2018,113,대구교육대학교,대학,국립,대구,C그룹,5,1,0,0,5,1,6,3,2,0,5,0,0,0,0,554,82,5,1,0,0,2674,2.200000047683716,5,0,2674,1.899999976158142,554,6,0,92.3000030517578
2018,114,대구대학교,대학,사립,경북,A그룹,10,1,12,4,22,5,27,3,6,1,10,0,12,0,12,855,71,10,1,12,4,19568,1.100000023841858,10,12,19568,1.100000023841858,855,11,16,31.700000762939453
2018,115,대구미래대학교,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2018,116,대구보건대학교,전문대학,사립,대구,A그룹,4,0,0,0,4,0,4,0,4,0,4,0,0,0,0,185,30,4,0,0,0,6772,0.6000000238418579,4,0,6772,0.6000000238418579,185,4,0,46.29999923706055
2018,117,대구사이버대학교,대학,사립,경북,C그룹,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4391,0.4000000059604645,0,0,4391,0.0,0,2,0,0.0
2018,118,대구예술대학교,대학,사립,경북,C그룹,3,1,0,0,3,1,4,0,3,0,3,0,0,0,0,144,18,3,1,0,0,1344,2.799999952316284,3,0,1344,2.200000047683716,144,4,0,36.0
2018,119,대구외국어대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2018,120,대구한의대학교,대학,사립,경북,B그룹,4,1,4,0,8,1,9,0,4,0,4,0,4,0,4,441,79,4,1,4,0,7105,1.100000023841858,4,4,7105,1.100000023841858,441,5,4,49.0
2018,121,대덕대학교,전문대학,사립,대전,C그룹,2,0,1,0,3,0,3,0,2,0,2,0,1,0,1,117,10,2,0,1,0,4084,0.699999988079071,2,1,4084,0.699999988079071,117,2,1,39.0
2018,122,대동대학교,전문대학,사립,부산,C그룹,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,104,13,1,0,0,1,1489,1.0,1,0,1489,0.699999988079071,104,1,1,52.0
2018,123,대림대학교,전문대학,사립,경기,A그룹,2,0,1,0,3,0,3,0,2,0,2,0,1,0,1,242,21,2,0,1,0,6289,0.4000000059604645,2,1,6289,0.5,242,2,1,80.69999694824219
2018,124,대신대학교,대학,사립,경북,C그룹,2,0,0,0,2,0,2,0,1,1,2,0,0,0,0,88,12,2,0,0,0,543,3.700000047683716,2,0,543,3.700000047683716,88,2,0,44.0
2018,125,대원대학교,전문대학,사립,충북,C그룹,1,0,1,1,2,1,3,0,1,0,1,0,1,0,1,161,6,1,0,1,1,2608,0.8999999761581421,1,1,2608,0.800000011920929,161,1,2,53.70000076293945
2018,126,대전가톨릭대학교,대학,사립,세종,C그룹,2,1,0,0,2,1,3,1,1,0,2,0,0,0,0,96,6,2,1,0,0,102,27.5,2,0,102,19.600000381469727,96,3,0,32.0
2018,127,대전과학기술대학교,전문대학,사립,대전,B그룹,4,1,0,0,4,1,5,2,2,0,4,0,0,0,0,55,6,4,1,0,0,4513,1.100000023841858,4,0,4513,0.8999999761581421,55,5,0,11.0
2018,128,대전대학교,대학,사립,대전,B그룹,8,0,4,0,12,0,12,0,8,0,8,0,4,0,4,637,149,8,0,4,0,10261,1.100000023841858,8,4,10261,1.2000000476837158,637,8,4,53.09999847412109
2018,129,대전보건대학교,전문대학,사립,대전,A그룹,1,0,2,0,3,0,3,0,1,0,1,0,2,0,2,85,11,1,0,2,0,5789,0.4000000059604645,1,2,5789,0.5,85,1,2,28.299999237060547
2018,130,대전신학대학교,대학,사립,대전,C그룹,1,1,0,0,1,1,2,0,1,0,1,0,0,0,0,125,3,1,1,0,0,237,7.599999904632568,1,0,237,4.199999809265137,125,2,0,62.5
2018,131,대진대학교,대학,사립,경기,B그룹,5,3,0,0,5,3,8,2,3,0,5,0,0,0,0,440,57,5,3,0,0,7973,0.8999999761581421,5,0,7973,0.6000000238418579,440,8,0,55.0
2018,132,대한신학대학원대학교,대학원대학,사립,경기,-,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,290,1.7000000476837158,0,0,290,0.0,0,0,1,0.0
2018,133,덕성여자대학교,대학,사립,서울,B그룹,6,0,7,1,13,1,14,0,5,1,6,0,7,0,7,526,72,6,0,7,1,6121,2.0,6,7,6121,2.0999999046325684,526,6,8,37.59999847412109
2018,134,동강대학교,전문대학,사립,광주,B그룹,1,1,0,0,1,1,2,0,1,0,1,0,0,0,0,107,19,1,1,0,0,3341,0.5,1,0,3341,0.3000000119209289,107,2,0,53.5
2018,135,동국대학교,대학,사립,서울,A그룹,10,0,10,0,20,0,20,6,4,0,10,0,10,0,10,1040,224,10,0,10,0,17255,1.0,10,10,17255,1.2000000476837158,1040,10,10,52.0
2018,136,동국대학교 WISE캠퍼스,대학,사립,경북,B그룹,2,0,11,0,13,0,13,0,2,0,2,0,11,0,11,543,73,2,0,11,0,8392,1.2999999523162842,2,11,8392,1.5,543,2,11,41.79999923706055
2018,137,동남보건대학교,전문대학,사립,경기,A그룹,2,0,0,1,2,1,3,1,1,0,2,0,0,0,0,65,4,2,0,0,1,4826,0.5,2,0,4826,0.4000000059604645,65,2,1,21.700000762939453
2018,138,동덕여자대학교,대학,사립,서울,B그룹,6,0,7,0,13,0,13,3,3,0,6,0,7,0,7,396,114,6,0,7,0,7110,1.600000023841858,6,7,7110,1.7999999523162842,396,6,7,30.5
2018,139,동명대학교,대학,사립,부산,B그룹,2,1,6,3,8,4,12,1,1,0,2,0,6,0,6,258,16,2,1,6,3,8419,1.100000023841858,2,6,8419,1.0,258,3,9,21.5
2018,140,동방문화대학원대학교,대학원대학,사립,서울,-,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,13,1,1,0,0,0,238,4.199999809265137,1,0,238,4.199999809265137,13,1,0,13.0
2018,141,동부산대학교,전문대학,사립,부산,C그룹,2,0,0,1,2,1,3,0,2,0,2,0,0,0,0,144,27,2,0,0,1,1854,1.2999999523162842,2,0,1854,1.100000023841858,144,2,1,48.0
2018,142,동서대학교,대학,사립,부산,B그룹,9,1,1,2,10,3,13,1,6,2,9,0,1,0,1,510,26,9,1,1,2,11119,1.0,9,1,11119,0.8999999761581421,510,10,3,39.20000076293945
2018,143,동서울대학교,전문대학,사립,경기,A그룹,2,1,1,0,3,1,4,0,2,0,2,0,1,0,1,144,6,2,1,1,0,5540,0.6000000238418579,2,1,5540,0.5,144,3,1,36.0
2018,144,동신대학교,대학,사립,전남,B그룹,3,0,4,4,7,4,11,0,3,0,3,0,4,0,4,872,41,3,0,4,4,7438,1.100000023841858,3,4,7438,0.8999999761581421,872,3,8,79.30000305175781
2018,145,동아대학교,대학,사립,부산,A그룹,14,1,14,1,28,2,30,5,7,2,14,1,13,0,14,826,257,14,1,14,1,21325,1.2000000476837158,14,14,21325,1.2999999523162842,826,15,15,27.5
2018,146,동아방송예술대학교,전문대학,사립,경기,B그룹,1,1,1,0,2,1,3,0,1,0,1,0,1,0,1,145,23,1,1,1,0,2982,0.8999999761581421,1,1,2982,0.699999988079071,145,2,1,48.29999923706055
2018,147,동아보건대학교,전문대학,사립,전남,C그룹,2,0,0,0,2,0,2,0,2,0,2,0,0,0,0,95,5,2,0,0,0,1955,1.0,2,0,1955,1.0,95,2,0,47.5
2018,148,동양대학교,대학,사립,경북,C그룹,2,2,2,0,4,2,6,0,2,0,2,0,2,0,2,472,25,2,2,2,0,4592,1.100000023841858,2,2,4592,0.8999999761581421,472,4,2,78.69999694824219
2018,149,동양미래대학교,전문대학,사립,서울,A그룹,2,2,0,0,2,2,4,0,0,2,2,0,0,0,0,163,13,2,2,0,0,5770,0.6000000238418579,2,0,5770,0.3000000119209289,163,4,0,40.79999923706055
2018,150,동우대학,전문대학,사립,강원,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2018,151,동원과학기술대학교,전문대학,사립,경남,B그룹,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,26,3,0,0,1,0,2101,0.4000000059604645,0,1,2101,0.5,26,0,1,26.0
2018,152,동원대학교,전문대학,사립,경기,B그룹,1,0,1,0,2,0,2,0,1,0,1,0,0,1,1,55,2,1,0,1,0,3557,0.5,1,1,3557,0.6000000238418579,55,1,1,27.5
2018,153,동의과학대학교,전문대학,사립,부산,B그룹,3,0,0,0,3,0,3,1,2,0,3,0,0,0,0,90,15,3,0,0,0,5247,0.6000000238418579,3,0,5247,0.6000000238418579,90,3,0,30.0
2018,154,동의대학교,대학,사립,부산,A그룹,13,1,4,0,17,1,18,1,12,0,13,0,4,0,4,519,114,13,1,4,0,16813,1.0,13,4,16813,1.0,519,14,4,28.799999237060547
2018,155,두원공과대학교,전문대학,사립,경기,B그룹,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,19,2,1,0,1,0,5844,0.3000000119209289,1,1,5844,0.3000000119209289,19,1,1,9.5
2018,156,디지털서울문화예술대학교,대학,사립,서울,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3776,0.0,0,0,3776,0.0,0,0,0,0.0
2018,157,루터대학교,대학,사립,경기,C그룹,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,44,4,1,0,1,0,416,4.300000190734863,1,1,416,4.800000190734863,44,1,1,22.0
2018,158,마산대학교,전문대학,사립,경남,A그룹,2,0,0,3,2,3,5,0,2,0,2,0,0,0,0,194,20,2,0,0,3,5679,0.6000000238418579,2,0,5679,0.4000000059604645,194,2,3,38.79999923706055
2018,159,명신대학교,대학,사립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2018,160,명지대학교,대학,사립,서울,A그룹,13,1,5,1,18,2,20,4,7,2,13,1,4,0,5,683,74,13,1,5,1,15879,1.2000000476837158,13,5,15879,1.100000023841858,683,14,6,34.20000076293945
2018,161,명지전문대학,전문대학,사립,서울,A그룹,2,1,1,0,3,1,4,1,1,0,2,0,1,0,1,251,53,2,1,1,0,7115,0.5,2,1,7115,0.4000000059604645,251,3,1,62.79999923706055
2018,162,목원대학교,대학,사립,대전,B그룹,4,2,5,0,9,2,11,1,3,0,4,0,5,0,5,503,102,4,2,5,0,8701,1.100000023841858,4,5,8701,1.0,503,6,5,45.70000076293945
2018,163,목포가톨릭대학교,대학,사립,전남,C그룹,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,29,5,1,0,0,0,558,1.7999999523162842,1,0,558,1.7999999523162842,29,1,0,29.0
2018,164,목포과학대학교,전문대학,사립,전남,B그룹,1,0,0,1,1,1,2,1,0,0,1,0,0,0,0,47,1,1,0,0,1,2403,0.6000000238418579,1,0,2403,0.4000000059604645,47,1,1,23.5
2018,165,문경대학교,전문대학,사립,경북,C그룹,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,40,2,1,0,0,0,905,1.100000023841858,1,0,905,1.100000023841858,40,1,0,40.0
2018,166,배재대학교,대학,사립,대전,B그룹,5,3,4,1,9,4,13,2,3,0,5,0,4,0,4,579,94,5,3,4,1,9160,1.2000000476837158,5,4,9160,1.0,579,8,5,44.5
2018,167,배화여자대학교,전문대학,사립,서울,B그룹,2,0,0,0,2,0,2,0,2,0,2,0,0,0,0,86,3,2,0,0,0,3127,0.6000000238418579,2,0,3127,0.6000000238418579,86,2,0,43.0
2018,168,백석대학교,대학,사립,충남,A그룹,4,1,10,3,14,4,18,1,2,1,4,0,10,0,10,622,125,4,1,10,3,14316,1.0,4,10,14316,1.0,622,5,13,34.599998474121094
2018,169,백석문화대학교,전문대학,사립,충남,A그룹,4,0,1,0,5,0,5,1,2,1,4,0,1,0,1,207,53,4,0,1,0,5556,0.8999999761581421,4,1,5556,0.8999999761581421,207,4,1,41.400001525878906
2018,170,백석예술대학,전문대학,사립,서울,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2018,171,백제예술대학교,전문대학,사립,전북,C그룹,1,1,0,0,1,1,2,0,0,1,1,0,0,0,0,32,1,1,1,0,0,1554,1.2000000476837158,1,0,1554,0.6000000238418579,32,2,0,16.0
2018,172,베뢰아국제대학원대학교,대학원대학,사립,서울,-,2,0,0,0,2,0,2,0,1,1,2,0,0,0,0,57,2,2,0,0,0,69,29.0,2,0,69,29.0,57,2,0,28.5
2018,173,벽성대학,전문대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2018,174,부산가톨릭대학교,대학,사립,부산,C그룹,3,1,0,2,3,3,6,0,3,0,3,0,0,0,0,521,101,3,1,0,2,4207,1.100000023841858,3,0,4207,0.699999988079071,521,4,2,86.80000305175781
2018,175,부산경상대학교,전문대학,사립,부산,B그룹,0,0,1,1,1,1,2,0,0,0,0,0,1,0,1,34,1,0,0,1,1,2995,0.4000000059604645,0,1,2995,0.3000000119209289,34,0,2,17.0
2018,176,부산과학기술대학교,전문대학,사립,부산,B그룹,1,0,1,1,2,1,3,0,1,0,1,0,0,1,1,88,11,1,0,1,1,4003,0.6000000238418579,1,1,4003,0.5,88,1,2,29.299999237060547
2018,177,부산교육대학교,대학,국립,부산,C그룹,5,1,1,0,6,1,7,1,4,0,5,0,0,1,1,744,152,5,1,1,0,2517,2.5999999046325684,5,1,2517,2.400000095367432,744,6,1,106.3000030517578
2018,178,부산대학교,대학,국립,부산,A그룹,43,0,2,3,45,3,48,17,26,0,43,0,2,0,2,3700,544,43,0,2,3,28853,1.600000023841858,43,2,28853,1.600000023841858,3700,43,5,77.0999984741211
2018,179,부산디지털대학교,대학,사립,부산,C그룹,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2257,0.4000000059604645,0,0,2257,0.0,0,1,0,0.0
2018,180,부산보건대학교,전문대학,사립,부산,B그룹,1,0,1,1,2,1,3,1,0,0,1,0,1,0,1,129,19,1,0,1,1,3403,0.699999988079071,1,1,3403,0.6000000238418579,129,1,2,43.0
2018,181,부산여자대학교,전문대학,사립,부산,C그룹,3,0,0,0,3,0,3,3,0,0,3,0,0,0,0,107,4,3,0,0,0,2975,1.0,3,0,2975,1.0,107,3,0,35.70000076293945
2018,182,부산예술대학교,전문대학,사립,부산,C그룹,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,801,1.0,0,1,801,1.2000000476837158,0,0,1,0.0
2018,183,부산외국어대학교,대학,사립,부산,B그룹,4,1,7,2,11,3,14,0,4,0,4,0,7,0,7,492,98,4,1,7,2,9210,1.2000000476837158,4,7,9210,1.2000000476837158,492,5,9,35.099998474121094
2018,184,부산장신대학교,대학,사립,경남,C그룹,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,44,8,1,0,0,0,492,2.0,1,0,492,2.0,44,1,0,44.0
2018,185,부천대학교,전문대학,사립,경기,A그룹,1,0,1,1,2,1,3,0,1,0,1,0,1,0,1,280,8,1,0,1,1,7456,0.3000000119209289,1,1,7456,0.3000000119209289,280,1,2,93.3000030517578
2018,186,삼육대학교,대학,사립,서울,B그룹,3,3,1,1,4,4,8,1,2,0,3,0,1,0,1,454,53,3,3,1,1,5985,1.100000023841858,3,1,5985,0.699999988079071,454,6,2,56.79999923706055
2018,187,삼육보건대학교,전문대학,사립,서울,C그룹,1,0,1,1,2,1,3,0,1,0,1,0,1,0,1,93,7,1,0,1,1,1386,1.7000000476837158,1,1,1386,1.399999976158142,93,1,2,31.0
2018,188,상명대학교,대학,사립,서울,A그룹,5,5,3,7,8,12,20,3,2,0,5,0,3,0,3,1227,223,5,5,3,7,14378,1.0,5,3,14378,0.6000000238418579,1227,10,10,61.400001525878906
2018,189,상지대학교,대학,사립,강원,B그룹,4,0,2,0,6,0,6,2,2,0,4,0,1,1,2,376,17,4,0,2,0,6956,0.800000011920929,4,2,6956,0.8999999761581421,376,4,2,62.70000076293945
2018,190,상지영서대학교,전문대학,사립,강원,B그룹,1,1,0,2,1,3,4,0,1,0,1,0,0,0,0,38,1,1,1,0,2,2608,1.100000023841858,1,0,2608,0.4000000059604645,38,2,2,9.5
2018,191,서강대학교,대학,사립,서울,A그룹,19,0,5,4,24,4,28,13,6,0,19,0,5,0,5,1121,265,19,0,5,4,11160,2.200000047683716,19,5,11160,2.200000047683716,1121,19,9,40.0
2018,192,서경대학교,대학,사립,서울,B그룹,2,2,4,1,6,3,9,0,2,0,2,1,0,3,4,339,50,2,2,4,1,7044,1.0,2,4,7044,0.8999999761581421,339,4,5,37.70000076293945
2018,193,서남대학교,대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2018,194,서라벌대학교,전문대학,사립,경북,C그룹,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,31,1,1,0,0,0,800,1.2999999523162842,1,0,800,1.2999999523162842,31,1,0,31.0
2018,195,서영대학교,전문대학,사립,광주,A그룹,3,0,1,0,4,0,4,0,3,0,3,1,0,0,1,181,26,3,0,1,0,5071,0.699999988079071,3,1,5071,0.800000011920929,181,3,1,45.29999923706055
2018,196,서울과학기술대학교,대학,국립,서울,A그룹,10,1,0,0,10,1,11,0,6,4,10,0,0,0,0,1240,52,10,1,0,0,12085,0.8999999761581421,10,0,12085,0.800000011920929,1240,11,0,112.6999969482422
2018,197,서울과학종합대학원대학교,대학원대학,사립,서울,-,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,21,2,0,1,0,0,426,1.899999976158142,0,0,426,0.0,21,1,0,21.0
2018,198,서울교육대학교,대학,국립,서울,C그룹,5,0,1,0,6,0,6,3,2,0,5,0,1,0,1,486,25,5,0,1,0,2984,1.899999976158142,5,1,2984,2.0,486,5,1,81.0
2018,199,서울기독대학교,대학,사립,서울,C그룹,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,75,4,1,0,1,0,747,2.400000095367432,1,1,747,2.700000047683716,75,1,1,37.5
2018,200,서울대학교,대학,국립,서울,A그룹,86,11,6,1,92,12,104,31,51,4,86,0,6,0,6,3994,253,86,11,6,1,28378,3.5,86,6,28378,3.200000047683716,3994,97,7,38.400001525878906
2018,201,서울디지털대학교,대학,사립,서울,A그룹,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11304,0.0,0,0,11304,0.0,0,0,1,0.0
2018,202,서울미디어대학원대학교,대학원대학,사립,서울,-,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,158,3.200000047683716,0,0,158,0.0,3,0,1,3.0
2018,203,서울벤처대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0.0,0,0,259,0.0,0,0,0,0.0
2018,204,서울불교대학원대학교,대학원대학,사립,서울,-,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,181,4.400000095367432,0,0,181,0.0,0,1,0,0.0
2018,205,서울사이버대학교,대학,사립,서울,A그룹,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10152,0.1000000014901161,0,0,10152,0.0,0,1,0,0.0
2018,206,서울사회복지대학원대학교,대학원대학,사립,서울,-,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,128,7.800000190734863,0,0,128,0.0,0,0,2,0.0
2018,207,서울상담심리대학원대학교,대학원대학,사립,서울,-,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,28,1,0,0,1,0,111,7.199999809265137,0,1,111,9.0,28,0,1,28.0
2018,208,서울성경신학대학원대학교,대학원대학,사립,서울,-,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,34,4,1,0,0,0,87,11.5,1,0,87,11.5,34,1,0,34.0
2018,209,서울시립대학교,대학,공립,서울,A그룹,23,1,1,2,24,3,27,5,13,5,23,0,1,0,1,1300,62,23,1,1,2,11741,2.200000047683716,23,1,11741,2.0,1300,24,3,48.09999847412109
2018,210,서울신학대학교,대학,사립,경기,C그룹,3,2,0,1,3,3,6,1,2,0,3,0,0,0,0,237,16,3,2,0,1,3151,1.600000023841858,3,0,3151,1.0,237,5,1,39.5
2018,211,서울여자간호대학교,전문대학,사립,서울,C그룹,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,56,1,1,0,0,0,986,1.0,1,0,986,1.0,56,1,0,56.0
2018,212,서울여자대학교,대학,사립,서울,B그룹,0,2,7,0,7,2,9,0,0,0,0,0,7,0,7,531,77,0,2,7,0,7644,0.8999999761581421,0,7,7644,0.8999999761581421,531,2,7,59.0
2018,213,서울예술대학교,전문대학,사립,경기,B그룹,3,0,1,0,4,0,4,1,2,0,3,0,1,0,1,119,27,3,0,1,0,3088,1.2000000476837158,3,1,3088,1.2999999523162842,119,3,1,29.799999237060547
2018,214,서울외국어대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0.0,0,0,154,0.0,0,0,0,0.0
2018,215,서울장신대학교,대학,사립,경기,C그룹,1,1,1,0,2,1,3,0,1,0,1,0,1,0,1,155,33,1,1,1,0,857,3.0,1,1,857,2.299999952316284,155,2,1,51.70000076293945
2018,216,서울한영대학교,대학,사립,서울,C그룹,2,0,0,1,2,1,3,1,1,0,2,0,0,0,0,240,33,2,0,0,1,1030,2.400000095367432,2,0,1030,1.899999976158142,240,2,1,80.0
2018,217,서원대학교,대학,사립,충북,B그룹,3,2,3,3,6,5,11,1,2,0,3,0,3,0,3,589,88,3,2,3,3,7524,1.100000023841858,3,3,7524,0.800000011920929,589,5,6,53.5
2018,218,서일대학교,전문대학,사립,서울,A그룹,2,0,0,1,2,1,3,0,2,0,2,0,0,0,0,100,11,2,0,0,1,6336,0.4000000059604645,2,0,6336,0.3000000119209289,100,2,1,33.29999923706055
2018,219,서정대학교,전문대학,사립,경기,A그룹,0,0,2,1,2,1,3,0,0,0,0,0,1,1,2,60,5,0,0,2,1,4461,0.5,0,2,4461,0.4000000059604645,60,0,3,20.0
2018,220,서해대학,전문대학,사립,전북,C그룹,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,27,0,1,0,0,0,1107,0.8999999761581421,1,0,1107,0.8999999761581421,27,1,0,27.0
2018,221,선교청대학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2018,222,선린대학교,전문대학,사립,경북,C그룹,2,0,1,0,3,0,3,0,1,1,2,0,1,0,1,84,4,2,0,1,0,2502,1.100000023841858,2,1,2502,1.2000000476837158,84,2,1,28.0
2018,223,선문대학교,대학,사립,충남,B그룹,2,0,4,4,6,4,10,0,2,0,2,0,3,1,4,865,48,2,0,4,4,9782,0.699999988079071,2,4,9782,0.6000000238418579,865,2,8,86.5
2018,224,선학유피대학원대학교,대학원대학,사립,경기,-,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,60,4,1,0,0,1,61,24.600000381469727,1,0,61,16.399999618530273,60,1,1,30.0
2018,225,성결대학교,대학,사립,경기,B그룹,4,0,2,1,6,1,7,1,3,0,4,0,2,0,2,325,86,4,0,2,1,5858,1.0,4,2,5858,1.0,325,4,3,46.400001525878906
