YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCC,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR
2016,225,성결대학교,대학,사립,경기,B그룹,216044,73664,289708,391661,91697,483358,7,10,20348,0,17,623559,270,183,453,10478,857,11335,7521,0,483358,6054,79.80000305175781,11335,483358,2.400000095367432
2016,226,성공회대학교,대학,사립,서울,C그룹,115837,65532,181369,151971,85073,237044,11,13,22102,0,24,48499,121,103,224,3665,1308,4973,4222,1096,237044,2516,94.1999969482422,4973,237044,2.0999999046325684
2016,227,성균관대학교,대학,사립,서울,A그룹,677115,462203,1139318,1208080,709176,1917256,81,110,283093,0,191,360838,820,486,1306,32537,10267,42804,23005,23312,1917256,26654,71.9000015258789,42804,1917256,2.299999952316284
2016,228,성산효대학원대학교,대학원대학,사립,인천,-,16794,5469,22263,19186,5469,24655,1,0,0,0,1,1785,24,1,25,360,652,1012,843,0,24655,236,104.5,1012,24655,4.300000190734863
2016,229,성서침례대학원대학교,대학원대학,사립,경기,-,15520,5816,21336,15801,5860,21661,0,0,0,0,0,0,40,14,54,182,517,699,574,0,21661,49,442.1000061035156,699,21661,3.299999952316284
2016,230,성신여자대학교,대학,사립,서울,A그룹,329195,162948,492143,669219,206910,876129,22,46,316955,0,68,524060,439,253,692,35242,2387,37629,19911,0,876129,10445,83.9000015258789,37629,876129,4.5
2016,231,성운대학교,전문대학,사립,경북,C그룹,15982,85,16067,22758,85,22843,0,0,0,0,0,0,33,0,33,1996,20,2016,1130,0,22843,1364,16.700000762939453,2016,22843,9.699999809265137
2016,232,성화대학,전문대학,사립,전남,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2016,233,세경대학교,전문대학,사립,강원,C그룹,37836,1454,39290,39508,1454,40962,0,3,2713,0,3,2716,122,0,122,1099,315,1414,1414,0,40962,941,43.5,1414,40962,3.5999999046325684
2016,234,세계사이버대학,기타,기타,경기,-,16,0,16,397,0,397,0,0,397,0,0,397,0,0,0,0,0,0,0,0,397,0,0.0,0,397,0.0
2016,235,세명대학교,대학,사립,충북,B그룹,218565,69384,287949,483458,113950,597408,6,12,22868,0,18,91578,246,29,275,15510,1876,17386,15106,0,597408,8347,71.5999984741211,17386,597408,3.0
2016,236,세종대학교,대학,사립,서울,A그룹,364930,204484,569414,648396,318538,966934,25,24,37854,0,49,62539,250,112,362,3011,1846,4857,3634,0,966934,13968,69.19999694824219,4857,966934,0.5
2016,237,세한대학교,대학,사립,충남,C그룹,120954,43675,164629,216984,64741,281725,4,2,12014,0,6,19154,148,11,159,9585,658,10243,6368,0,281725,4261,66.0999984741211,10243,281725,3.799999952316284
2016,238,송곡대학교,전문대학,사립,강원,C그룹,12570,93,12663,14491,93,14584,2,0,664,0,2,6080,14,0,14,855,299,1154,1123,0,14584,751,19.399999618530277,1154,14584,8.600000381469727
2016,239,송원대학교,대학,사립,광주,C그룹,83491,8589,92080,178094,14741,192835,2,4,5225,0,6,9779,110,0,110,47611,36312,83923,25149,0,192835,2587,74.5,83923,192835,77.0999984741211
2016,240,송호대학교,전문대학,사립,강원,C그룹,24606,1674,26280,37302,2330,39632,0,2,1643,0,2,5531,55,0,55,2959,525,3484,2399,42,39632,1007,39.400001525878906,3484,39632,9.600000381469728
2016,241,수도국제대학원대학교,대학원대학,사립,서울,-,15846,2427,18273,19723,3865,23588,0,0,0,0,0,0,35,0,35,383,91,474,332,3,23588,303,77.80000305175781,474,23588,2.0999999046325684
2016,242,수성대학교,전문대학,사립,대구,B그룹,58571,2679,61250,98344,3601,101945,0,1,8806,0,1,13280,80,0,80,4804,180,4984,3288,0,101945,3715,27.399999618530277,4984,101945,5.099999904632568
2016,243,수원가톨릭대학교,대학,사립,경기,C그룹,52167,23468,75635,81494,36993,118487,4,3,5702,0,7,11196,160,136,296,1747,1808,3555,4,0,118487,197,601.5,3555,118487,3.0999999046325684
2016,244,수원과학대학교,전문대학,사립,경기,B그룹,98177,7951,106128,188960,10169,199129,1,2,15063,0,3,23843,146,3,149,6534,20,6554,5291,0,199129,6214,32.0,6554,199129,3.400000095367432
2016,245,수원대학교,대학,사립,경기,B그룹,259999,110364,370363,623320,225762,849082,9,8,21653,0,17,47582,317,21,338,23669,3968,27637,14363,0,849082,10917,77.80000305175781,27637,849082,3.400000095367432
2016,246,수원여자대학교,전문대학,사립,경기,B그룹,73760,5417,79177,139154,11075,150229,1,2,2291,0,3,8223,106,0,106,3185,0,3185,1582,0,150229,4466,33.599998474121094,3185,150229,2.200000047683716
2016,247,숙명여자대학교,대학,사립,서울,A그룹,359729,180801,540530,844447,268685,1113132,29,35,69808,0,64,123241,633,342,975,24840,5593,30433,19452,214,1113132,12820,86.80000305175781,30433,1113132,2.799999952316284
2016,248,순복음대학원대학교,대학원대학,사립,서울,-,16204,168,16372,27138,168,27306,0,0,0,0,0,0,10,0,10,0,1056,1056,968,0,27306,146,187.0,1056,27306,4.0
2016,249,순복음총회신학교,대학,사립,충북,C그룹,15053,0,15053,24375,0,24375,0,0,0,0,0,0,0,0,0,0,35,35,35,0,24375,345,70.69999694824219,35,24375,0.1000000014901161
2016,250,순천제일대학교,전문대학,사립,전남,B그룹,62468,1038,63506,95551,1154,96705,2,1,339,0,3,4415,45,0,45,512,0,512,351,0,96705,2576,37.5,512,96705,0.5
2016,251,순천향대학교,대학,사립,충남,A그룹,316761,126061,442822,527884,154703,682587,39,18,26491,0,57,79080,140,96,236,8127,3014,11141,10168,0,682587,11771,58.0,11141,682587,1.7000000476837158
2016,252,숭실대학교,대학,사립,서울,A그룹,351517,184320,535837,569934,209689,779623,22,27,197480,0,49,326428,1041,145,1186,32077,1264,33341,24450,230210,779623,15399,50.59999847412109,33341,779623,4.5
2016,253,숭실사이버대학교,대학,사립,서울,B그룹,2203,0,2203,2203,0,2203,0,0,2203,0,0,2203,0,0,0,0,0,0,0,0,2203,5239,0.4000000059604645,0,2203,0.0
2016,254,숭의여자대학교,전문대학,사립,서울,B그룹,91210,6054,97264,131083,6617,137700,2,0,4380,0,2,11322,57,13,70,3566,58,3624,2158,0,137700,3509,39.20000076293945,3624,137700,2.700000047683716
2016,255,신경주대학교,대학,사립,경북,C그룹,186707,38283,224990,319682,63139,382821,3,1,3415,0,4,10373,446,15,461,1876,2212,4088,3385,0,382821,2326,164.60000610351562,4088,382821,1.100000023841858
2016,256,신구대학교,전문대학,사립,경기,A그룹,98018,8295,106313,147432,9408,156840,2,0,9681,0,2,16393,94,47,141,4781,363,5144,3832,0,156840,6761,23.200000762939453,5144,156840,3.400000095367432
2016,257,신라대학교,대학,사립,부산,B그룹,231018,68618,299636,554031,114405,668436,10,20,4781,0,30,47615,458,105,563,11746,3266,15012,8277,0,668436,10544,63.400001525878906,15012,668436,2.299999952316284
2016,258,신성대학교,전문대학,사립,충남,B그룹,92568,13368,105936,140358,23845,164203,5,1,3188,0,6,10622,135,0,135,9482,746,10228,8839,0,164203,4025,40.79999923706055,10228,164203,6.599999904632568
2016,259,신안산대학교,전문대학,사립,경기,B그룹,64373,1912,66285,82689,2026,84715,0,0,425,0,0,425,101,4,105,7978,10,7988,4828,0,84715,4371,19.399999618530277,7988,84715,10.399999618530272
2016,260,신한대학교,대학,사립,경기,B그룹,188292,11820,200112,235016,12525,247541,3,7,6231,0,10,19166,381,10,391,11740,4825,16565,11621,0,247541,6047,40.900001525878906,16565,247541,7.199999809265137
2016,261,신흥대학교,전문대학,사립,경기,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2016,262,실천신학대학원대학교,대학원대학,사립,경기,-,5163,4346,9509,6985,5595,12580,0,0,0,0,0,0,11,1,12,96,10,106,106,0,12580,57,220.6999969482422,106,12580,0.800000011920929
2016,263,아신대학교,대학,사립,경기,C그룹,44482,30315,74797,76303,48719,125022,0,4,8730,0,4,13812,170,99,269,5067,1393,6460,4623,0,125022,1479,84.5,6460,125022,5.400000095367432
2016,264,아주대학교,대학,사립,경기,A그룹,324555,229358,553913,604529,429947,1034476,51,37,36897,0,88,83785,648,220,868,9913,6252,16165,14387,0,1034476,14042,73.69999694824219,16165,1034476,1.600000023841858
2016,265,아주자동차대학교,전문대학,사립,충남,C그룹,9723,91,9814,30430,242,30672,0,0,1821,0,0,1821,92,0,92,1849,0,1849,1469,0,30672,1004,30.5,1849,30672,6.400000095367432
2016,266,안동과학대학교,전문대학,사립,경북,B그룹,54405,2326,56731,114598,2367,116965,2,2,16224,0,4,22015,238,8,246,4998,324,5322,3447,0,116965,2813,41.59999847412109,5322,116965,4.800000190734863
2016,267,안산대학교,전문대학,사립,경기,A그룹,73022,31074,104096,133195,34580,167775,4,2,30766,0,6,37569,145,52,197,4086,691,4777,3160,0,167775,4557,36.79999923706055,4777,167775,2.900000095367432
2016,268,안양대학교,대학,사립,경기,B그룹,254211,25971,280182,363376,31504,394880,9,7,24460,0,16,199093,111,17,128,9633,23418,33051,24290,0,394880,5336,74.0,33051,394880,9.100000381469728
2016,269,에스라성경대학원대학교,대학원대학,사립,경기,-,3418,2073,5491,7137,2073,9210,0,0,0,0,0,0,7,0,7,29,0,29,9,0,9210,60,153.5,29,9210,0.3000000119209289
2016,270,여주대학교,전문대학,사립,경기,B그룹,101256,9329,110585,113488,9538,123026,2,0,6470,0,2,11886,82,6,88,7479,45,7524,7128,6691,123026,5585,22.0,7524,123026,6.5
2016,271,연성대학교,전문대학,사립,경기,A그룹,104092,7353,111445,126876,8280,135156,1,2,5063,0,3,13433,212,11,223,7137,677,7814,6312,0,135156,5943,22.700000762939453,7814,135156,6.099999904632568
2016,272,연세대학교,대학,사립,서울,A그룹,949894,632985,1582879,1713617,940593,2654210,64,115,421199,0,179,534905,1740,1033,2773,194487,18888,213375,174764,21299,2654210,31007,85.5999984741211,213375,2654210,8.699999809265137
2016,273,연세대학교(미래),대학,사립,강원,B그룹,335376,91517,426893,481604,163403,645007,30,19,155783,0,49,174783,511,104,615,12203,3687,15890,14293,31,645007,8145,79.19999694824219,15890,645007,2.5
2016,274,연암공과대학교,전문대학,사립,경남,C그룹,49316,4116,53432,59271,4984,64255,0,0,781,0,0,887,67,4,71,1680,151,1831,1390,3462,64255,1241,51.79999923706055,1831,64255,2.900000095367432
2016,275,연암대학교,전문대학,사립,충남,C그룹,35855,2209,38064,55691,2805,58496,1,0,1506,0,1,5002,30,1,31,1287,0,1287,1061,0,58496,1079,54.20000076293945,1287,58496,2.200000047683716
2016,276,영남대학교,대학,사립,경북,A그룹,489883,351802,841685,1180863,595035,1775898,48,45,32565,0,93,67891,1093,273,1366,18929,10529,29458,27333,98511,1775898,25124,70.69999694824219,29458,1775898,1.7000000476837158
2016,277,영남사이버대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2016,278,영남신학대학교,대학,사립,경북,C그룹,62495,40442,102937,89516,43119,132635,5,2,23617,0,7,30013,198,55,253,1206,282,1488,1048,0,132635,701,189.1999969482422,1488,132635,1.100000023841858
2016,279,영남외국어대학,전문대학,사립,경북,C그룹,24134,1025,25159,24809,1027,25836,1,1,2692,0,2,6767,46,0,46,8,117,125,91,0,25836,799,32.29999923706055,125,25836,0.5
2016,280,영남이공대학교,전문대학,사립,대구,A그룹,89537,5866,95403,185210,9142,194352,2,3,17129,0,5,39904,176,17,193,6374,444,6818,3975,0,194352,5980,32.5,6818,194352,3.5999999046325684
2016,281,영산대학교,대학,사립,경남,B그룹,231346,55280,286626,361996,67614,429610,3,11,6978,0,14,29485,447,20,467,8441,2695,11136,9467,0,429610,7293,58.900001525878906,11136,429610,2.700000047683716
2016,282,영산선학대학교,대학,사립,전남,C그룹,36993,733,37726,54571,1029,55600,0,0,0,0,0,0,53,0,53,468,785,1253,740,1324,55600,38,1463.199951171875,1253,55600,2.299999952316284
2016,283,영진전문대학교,전문대학,사립,대구,A그룹,144552,16009,160561,277960,31625,309585,4,11,20911,0,15,57866,648,0,648,7978,6,7984,4056,0,309585,7799,39.70000076293945,7984,309585,2.5999999046325684
2016,284,예명대학원대학교,대학원대학,사립,서울,-,8138,1104,9242,15338,1393,16731,0,0,0,0,0,0,0,0,0,0,590,590,295,0,16731,124,134.89999389648438,590,16731,3.700000047683716
2016,285,예수대학교,대학,사립,전북,C그룹,24465,3230,27695,32029,3966,35995,0,4,922,0,4,7846,68,20,88,1351,3617,4968,2399,1191,35995,575,62.59999847412109,4968,35995,16.0
2016,286,예원예술대학교,대학,사립,전북,C그룹,34369,55,34424,39192,83,39275,0,0,1045,0,0,1045,30,0,30,93,773,866,630,0,39275,1182,33.20000076293945,866,39275,2.299999952316284
2016,287,오산대학교,전문대학,사립,경기,A그룹,95268,6512,101780,130221,7146,137367,3,3,7296,0,6,13266,378,19,397,7139,741,7880,6979,1365,137367,4823,28.5,7880,137367,6.099999904632568
2016,288,온석대학원대학교,대학원대학,사립,경기,-,11000,150,11150,17931,261,18192,0,0,0,0,0,0,0,0,0,250,0,250,200,0,18192,244,74.5999984741211,250,18192,1.399999976158142
2016,289,용인대학교,대학,사립,경기,B그룹,159523,23400,182923,310368,38377,348745,21,5,21132,0,26,53276,272,8,280,3307,886,4193,2485,0,348745,7183,48.59999847412109,4193,348745,1.2000000476837158
2016,290,용인예술과학대학교,전문대학,사립,경기,B그룹,87374,5195,92569,147543,5778,153321,2,1,18316,0,3,26955,98,11,109,5715,94,5809,5222,0,153321,3980,38.5,5809,153321,3.900000095367432
2016,291,우석대학교,대학,사립,전북,B그룹,208169,78271,286440,553766,155392,709158,5,5,8614,0,10,30688,549,60,609,5536,1612,7148,4265,0,709158,8462,83.80000305175781,7148,709158,1.0
2016,292,우송공업대학,전문대학,사립,대전,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2016,293,우송대학교,대학,사립,대전,A그룹,96796,76972,173768,223303,90306,313609,3,6,67058,0,9,101534,176,9,185,60642,7305,67947,60247,2,313609,9836,31.899999618530277,67947,313609,27.700000762939453
2016,294,우송정보대학,전문대학,사립,대전,B그룹,52084,8984,61068,121285,13850,135135,0,0,1442,0,0,1442,99,8,107,5239,208,5447,3263,0,135135,4870,27.700000762939453,5447,135135,4.199999809265137
2016,295,울산과학기술원,대학,국립,울산,C그룹,82850,118317,201167,100085,121739,221824,33,22,362452,0,55,387006,68,28,96,9274,390,9664,9423,0,221824,4475,49.59999847412109,9664,221824,4.599999904632568
2016,296,울산과학대학교,전문대학,사립,울산,A그룹,119813,14185,133998,168579,15681,184260,1,2,3868,0,3,4083,125,12,137,5513,907,6420,4262,0,184260,4733,38.900001525878906,6420,184260,3.5999999046325684
2016,297,울산대학교,대학,사립,울산,A그룹,362420,211572,573992,611642,428437,1040079,59,54,36598,0,113,105041,326,42,368,9670,3006,12676,9180,208,1040079,14544,71.5,12676,1040079,1.2000000476837158
2016,298,웅지세무대학교,전문대학,사립,경기,C그룹,7902,2262,10164,7902,2262,10164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10164,1758,5.800000190734863,0,10164,0.0
2016,299,원광대학교,대학,사립,전북,A그룹,440360,196099,636459,1010191,422697,1432888,20,42,29094,0,62,64067,665,84,749,18388,4575,22963,12844,0,1432888,17286,82.9000015258789,22963,1432888,1.600000023841858
2016,300,원광보건대학교,전문대학,사립,전북,B그룹,64025,9458,73483,145606,14975,160581,2,5,6763,0,7,37888,276,11,287,2832,329,3161,1447,0,160581,4718,34.0,3161,160581,2.0
2016,301,원불교대학원대학교,대학원대학,사립,전북,-,11757,2246,14003,22996,2710,25706,0,0,0,0,0,0,18,0,18,7,44,51,51,0,25706,62,414.6000061035156,51,25706,0.2000000029802322
2016,302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,23296,6888,30184,30559,8345,38904,0,2,0,0,2,2,273,9,282,260,0,260,220,0,38904,401,97.0,260,38904,0.699999988079071
2016,303,위덕대학교,대학,사립,경북,C그룹,96814,45024,141838,196821,63826,260647,3,3,12810,0,6,24284,153,39,192,6610,3860,10470,7219,0,260647,3485,74.80000305175781,10470,260647,4.199999809265137
2016,304,유원대학교,대학,사립,충북,C그룹,85879,7868,93747,167832,14606,182438,1,2,2467,0,3,8430,61,0,61,11130,311,11441,5099,0,182438,3792,48.09999847412109,11441,182438,6.699999809265137
2016,305,유한대학교,전문대학,사립,경기,A그룹,106730,20101,126831,182928,24128,207056,2,4,12440,0,6,19617,75,8,83,7478,660,8138,5269,202,207056,4892,42.29999923706055,8138,207056,4.099999904632568
2016,306,육군사관학교,기타,기타,서울,-,174771,81737,256508,233986,92396,326382,10,0,3197,0,10,20024,371,61,432,2608,4153,6761,5996,0,326382,0,0.0,6761,326382,2.0999999046325684
2016,307,을지대학교,대학,사립,대전,B그룹,82511,25548,108059,144864,26735,171599,5,5,1148,0,10,10447,141,26,167,3422,741,4163,2618,0,171599,5348,32.099998474121094,4163,171599,2.5
2016,308,이화여자대학교,대학,사립,서울,A그룹,566529,506822,1073351,974691,703745,1678436,35,107,120054,0,142,172910,825,1233,2058,33266,8339,41605,25477,15065,1678436,21552,77.9000015258789,41605,1678436,2.5
2016,309,인덕대학교,전문대학,사립,서울,A그룹,91883,32505,124388,170913,36654,207567,0,6,1183,0,6,5495,182,25,207,6856,320,7176,4849,0,207567,6314,32.900001525878906,7176,207567,3.5999999046325684
2016,310,인제대학교,대학,사립,경남,B그룹,359568,163668,523236,594626,238733,833359,22,14,47152,0,36,84654,554,28,582,6807,2987,9794,8001,27481,833359,11407,73.0999984741211,9794,833359,1.2000000476837158
2016,311,인제대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2016,312,인천가톨릭대학교,대학,사립,인천,C그룹,52120,16902,69022,77568,25758,103326,4,6,8628,0,10,18638,153,124,277,2367,937,3304,2896,0,103326,879,117.5,3304,103326,3.299999952316284
2016,313,인천대학교,대학,국립,인천,A그룹,318462,59242,377704,979824,177726,1157550,23,24,61143,0,47,119574,848,63,911,32072,6651,38723,22688,0,1157550,13822,83.69999694824219,38723,1157550,3.5
2016,314,인천전문대학,전문대학,공립,인천,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2016,315,인하공업전문대학,전문대학,사립,인천,A그룹,49412,7091,56503,113652,8498,122150,1,1,7639,0,2,8493,72,7,79,5740,3373,9113,4897,0,122150,6616,18.5,9113,122150,8.100000381469727
2016,316,인하대학교,대학,사립,인천,A그룹,1,1,2,1207991,409089,1617080,50,41,50382,0,91,100753,767,455,1222,29395,9749,39144,4,131022,1617080,20613,78.4000015258789,39144,1617080,2.5
2016,317,장로회신학대학교,대학,사립,서울,C그룹,131676,86044,217720,223754,132258,356012,7,6,10936,0,13,351139,252,186,438,6438,3114,9552,5628,0,356012,2244,158.6999969482422,9552,356012,2.799999952316284
2016,318,장안대학교,전문대학,사립,경기,B그룹,74801,8230,83031,137156,9970,147126,2,0,5716,0,2,31770,165,20,185,6662,755,7417,6232,0,147126,6041,24.399999618530277,7417,147126,5.300000190734863
2016,319,재능대학교,전문대학,사립,인천,B그룹,43062,424,43486,84227,851,85078,2,0,1592,0,2,6981,70,0,70,7062,530,7592,3681,0,85078,3789,22.5,7592,85078,9.800000190734863
2016,320,전남과학대학교,전문대학,사립,전남,B그룹,61798,953,62751,81088,1041,82129,2,1,5548,0,3,11456,119,5,124,8799,415,9214,6138,0,82129,3985,20.600000381469727,9214,82129,12.600000381469728
2016,321,전남대학교,대학,국립,광주,A그룹,486059,327282,813341,1259115,469795,1728910,37,32,41184,0,69,97700,1215,362,1577,32266,21787,54053,32360,148,1728910,24944,69.30000305175781,54053,1728910,3.200000047683716
2016,322,전남도립대학교,전문대학,공립,전남,C그룹,55942,1055,56997,78966,1209,80175,1,1,1803,0,2,7462,169,0,169,1814,693,2507,2086,0,80175,1513,53.0,2507,80175,3.200000047683716
2016,323,전북과학대학교,전문대학,사립,전북,C그룹,34734,1317,36051,45595,3952,49547,1,5,3757,0,6,14393,106,2,108,2128,645,2773,2656,0,49547,1647,30.100000381469727,2773,49547,5.900000095367432
2016,324,전북대학교,대학,국립,전북,A그룹,519885,262951,782836,1320400,361095,1681495,34,34,61266,0,68,109460,1096,780,1876,33066,16098,49164,24073,0,1681495,22932,73.30000305175781,49164,1681495,3.0
2016,325,전주교육대학교,대학,국립,전북,C그룹,115047,11081,126128,258828,15004,273832,2,6,2507,0,8,4966,266,46,312,4372,2402,6774,2990,0,273832,1468,186.5,6774,273832,2.5
2016,326,전주기전대학,전문대학,사립,전북,C그룹,41593,1548,43141,80375,2338,82713,0,0,4395,0,0,4395,63,0,63,220,0,220,117,0,82713,1903,43.5,220,82713,0.3000000119209289
2016,327,전주대학교,대학,사립,전북,A그룹,272195,73217,345412,501277,97213,598490,7,4,7878,0,11,22857,394,21,415,12854,4026,16880,10903,0,598490,12460,48.0,16880,598490,2.900000095367432
2016,328,전주비전대학교,전문대학,사립,전북,B그룹,66449,6825,73274,117525,8079,125604,0,1,3862,0,1,4479,147,1,148,3650,1399,5049,3132,0,125604,3494,35.900001525878906,5049,125604,4.199999809265137
2016,329,제네바신학대학원대학교,대학원대학,사립,경기,-,20000,4500,24500,37200,5000,42200,0,0,0,0,0,0,30,30,60,250,0,250,250,0,42200,0,0.0,250,42200,0.6000000238418579
2016,330,제주관광대학교,전문대학,사립,제주,C그룹,40557,1189,41746,58146,1477,59623,1,2,6825,0,3,16334,137,10,147,3545,224,3769,2829,0,59623,2300,25.899999618530277,3769,59623,6.699999809265137
2016,331,제주국제대학교,대학,사립,제주,C그룹,49689,6926,56615,68849,8280,77129,6,1,1824,0,7,9150,138,0,138,2058,0,2058,1539,0,77129,1764,43.70000076293945,2058,77129,2.700000047683716
2016,332,제주대학교,대학,국립,제주,A그룹,476473,166712,643185,968690,283996,1252686,13,19,35071,0,32,70414,778,300,1078,15738,9499,25237,13966,0,1252686,12421,100.9000015258789,25237,1252686,2.0999999046325684
2016,333,제주한라대학교,전문대학,사립,제주,A그룹,74843,9661,84504,112169,11281,123450,2,42,10311,0,44,167484,194,0,194,1827,6828,8655,7637,0,123450,4951,24.899999618530277,8655,123450,7.5
2016,334,조선간호대학교,전문대학,사립,광주,C그룹,16925,622,17547,18653,622,19275,1,0,226,0,1,3722,7,0,7,1158,0,1158,469,0,19275,806,23.899999618530277,1158,19275,6.400000095367432
2016,335,조선대학교,대학,사립,광주,A그룹,384037,171014,555051,817407,371056,1188463,25,14,202340,0,39,236558,810,320,1130,17668,6156,23824,13794,52602,1188463,22282,53.29999923706055,23824,1188463,2.0
2016,336,조선이공대학교,전문대학,사립,광주,B그룹,65521,15673,81194,77760,19989,97749,0,0,14119,0,0,14119,18,0,18,4369,99,4468,3357,0,97749,3511,27.799999237060547,4468,97749,4.800000190734863
2016,337,주안대학원대학교,대학원대학,사립,인천,-,9062,3760,12822,13027,4031,17058,0,0,0,0,0,0,12,2,14,500,42,542,402,262,17058,60,284.29998779296875,542,17058,3.299999952316284
2016,338,중부대학교,대학,사립,충남,B그룹,170253,39280,209533,366126,51611,417737,7,15,50114,0,22,88868,435,44,479,71514,7766,79280,14502,0,417737,9717,43.0,79280,417737,23.399999618530277
