YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR
2021,227,성균관대학교,대학,사립,서울,A그룹,729907,557190,1287097,1333206,822639,2155845,46,63,660184,7,116,660184,187,162,349,41830,7266,49096,27448,1554,2155845,27100,79.5999984741211,49096,2155845,2.299999952316284
2021,228,성산효대학원대학교,대학원대학,사립,인천,-,21835,5493,27328,22209,5493,27702,1,0,0,0,1,0,18,0,18,243,226,469,456,0,27702,205,135.10000610351562,469,27702,1.7000000476837158
2021,229,성서침례대학원대학교,대학원대학,사립,경기,-,17066,6210,23276,17089,6210,23299,0,0,0,0,0,0,35,12,47,125,576,701,700,493,23299,35,665.7000122070312,701,23299,3.0999999046325684
2021,230,성신여자대학교,대학,사립,서울,A그룹,384195,218679,602874,730015,263864,993879,20,20,145420,5,45,145420,182,66,248,20074,1873,21947,20659,0,993879,9643,103.0999984741211,21947,993879,2.299999952316284
2021,231,성운대학교,전문대학,사립,경북,C그룹,26861,5467,32328,47017,5467,52484,0,0,10720,0,0,10720,34,0,34,2324,500,2824,1975,0,52484,1602,32.79999923706055,2824,52484,5.699999809265137
2021,232,성화대학,전문대학,사립,전남,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,233,세경대학교,전문대학,사립,강원,C그룹,45330,1469,46799,47002,1469,48471,0,2,9268,0,2,9268,73,0,73,1416,8,1424,1424,0,48471,1040,46.59999847412109,1424,48471,3.0
2021,234,세계사이버대학,기타,기타,경기,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,235,세명대학교,대학,사립,충북,B그룹,286082,69673,355755,544535,104122,648657,9,16,76942,3,28,76942,120,24,144,15144,2206,17350,13383,41103,648657,8084,80.19999694824219,17350,648657,2.700000047683716
2021,236,세종대학교,대학,사립,서울,A그룹,375584,202319,577903,653722,311133,964855,31,29,95438,4,64,95438,165,77,242,7975,1268,9243,8639,0,964855,14454,66.80000305175781,9243,964855,1.0
2021,237,세한대학교,대학,사립,충남,C그룹,170569,55811,226380,267210,77072,344282,9,9,90879,3,21,90879,52,1,53,9949,802,10751,8871,0,344282,3984,86.4000015258789,10751,344282,3.200000047683716
2021,238,송곡대학교,전문대학,사립,강원,C그룹,15130,43,15173,17306,97,17403,9,0,6582,0,9,6582,13,0,13,1042,359,1401,1350,0,17403,635,27.399999618530277,1401,17403,8.800000190734863
2021,239,송원대학교,대학,사립,광주,C그룹,119866,21261,141127,232171,26509,258680,13,12,81176,4,29,81176,99,2,101,8714,954,9668,9080,30000,258680,3066,84.4000015258789,9668,258680,3.900000095367432
2021,240,송호대학교,전문대학,사립,강원,C그룹,28680,1581,30261,43729,2236,45965,0,2,2988,0,2,2988,37,0,37,456,13,469,428,0,45965,946,48.59999847412109,469,45965,1.0
2021,241,수도국제대학원대학교,대학원대학,사립,서울,-,18711,4082,22793,19267,4085,23352,0,0,0,0,0,0,29,0,29,38,44,82,79,55,23352,372,62.79999923706055,82,23352,0.4000000059604645
2021,242,수성대학교,전문대학,사립,대구,B그룹,77945,2679,80624,125463,3601,129064,4,3,16095,1,8,16095,49,0,49,5235,139,5374,3864,0,129064,3484,37.0,5374,129064,4.300000190734863
2021,243,수원가톨릭대학교,대학,사립,경기,C그룹,64208,25398,89606,101640,39191,140831,12,10,47946,0,22,47946,155,110,265,2593,1375,3968,3221,0,140831,170,828.4000244140625,3968,140831,2.900000095367432
2021,244,수원과학대학교,전문대학,사립,경기,B그룹,124582,7791,132373,218074,9667,227741,2,4,29557,2,8,29557,122,2,124,6342,84,6426,5147,6055,227741,5981,38.09999847412109,6426,227741,2.900000095367432
2021,245,수원대학교,대학,사립,경기,B그룹,298507,148148,446655,672787,274254,947041,13,12,118783,4,29,118783,234,5,239,5989,4113,10102,8884,0,947041,9876,95.9000015258789,10102,947041,1.100000023841858
2021,246,수원여자대학교,전문대학,사립,경기,B그룹,75561,5409,80970,186185,10897,197082,8,10,52961,1,19,52961,81,0,81,6166,0,6166,9431,0,197082,4367,45.09999847412109,6166,197082,3.200000047683716
2021,247,숙명여자대학교,대학,사립,서울,A그룹,429443,279532,708975,962855,325959,1288814,33,37,158054,3,73,158054,398,114,512,28133,2268,30401,22330,411,1288814,12391,104.0,30401,1288814,2.400000095367432
2021,248,순복음대학원대학교,대학원대학,사립,서울,-,17145,243,17388,28608,0,28608,0,0,0,0,0,0,51,0,51,0,206,206,187,0,28608,116,246.6000061035156,206,28608,0.699999988079071
2021,249,순복음총회신학교,대학,사립,충북,C그룹,13820,0,13820,25247,0,25247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25247,185,136.5,0,25247,0.0
2021,250,순천제일대학교,전문대학,사립,전남,B그룹,69940,866,70806,113944,1314,115258,0,1,6376,0,1,6376,28,0,28,3776,653,4429,4320,0,115258,2551,45.20000076293945,4429,115258,4.0
2021,251,순천향대학교,대학,사립,충남,A그룹,350702,232441,583143,585149,261496,846645,37,27,246816,4,68,246816,117,11,128,17051,1604,18655,16862,0,846645,11771,71.9000015258789,18655,846645,2.299999952316284
2021,252,숭실대학교,대학,사립,서울,A그룹,431623,362078,793701,736753,404862,1141615,39,53,465839,6,98,465839,207,138,345,175915,3515,179430,160119,0,1141615,16141,70.69999694824219,179430,1141615,18.600000381469727
2021,253,숭실사이버대학교,대학,사립,서울,B그룹,2203,0,2203,9519,0,9519,7,6,48566,0,13,48566,0,0,0,0,0,0,0,0,9519,6316,1.5,0,9519,0.0
2021,254,숭의여자대학교,전문대학,사립,서울,B그룹,118213,19294,137507,170914,20982,191896,8,6,62410,2,16,62410,47,10,57,4679,151,4830,3353,0,191896,3396,56.5,4830,191896,2.5999999046325684
2021,255,신경주대학교,대학,사립,경북,C그룹,215437,34825,250262,353063,58287,411350,8,8,69903,0,16,69903,261,0,261,0,756,756,896,0,411350,1097,375.0,756,411350,0.2000000029802322
2021,256,신구대학교,전문대학,사립,경기,A그룹,125425,8431,133856,185590,9544,195134,2,1,18389,4,7,18389,58,17,75,7170,545,7715,7332,0,195134,6749,28.899999618530277,7715,195134,4.099999904632568
2021,257,신라대학교,대학,사립,부산,B그룹,270047,70426,340473,624466,117020,741486,15,16,258955,4,35,258955,145,18,163,10818,1144,11962,6268,0,741486,9607,77.19999694824219,11962,741486,1.600000023841858
2021,258,신성대학교,전문대학,사립,충남,B그룹,124430,12941,137371,169238,19923,189161,11,9,5687,0,20,5687,107,2,109,6154,451,6605,6341,2754,189161,3678,51.400001525878906,6605,189161,3.5999999046325684
2021,259,신안산대학교,전문대학,사립,경기,B그룹,86107,2081,88188,139149,2183,141332,0,0,2416,0,0,2416,77,0,77,5855,605,6460,3749,0,141332,4071,34.70000076293945,6460,141332,4.800000190734863
2021,260,신한대학교,대학,사립,경기,B그룹,257727,92735,350462,359324,94499,453823,13,13,106806,3,29,106806,254,11,265,15404,3916,19320,15645,55,453823,6754,67.19999694824219,19320,453823,4.400000095367432
2021,261,신흥대학교,전문대학,사립,경기,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,262,실천신학대학원대학교,대학원대학,사립,경기,-,6343,5772,12115,7432,5735,13167,0,1,0,0,1,0,11,3,14,65,0,65,65,0,13167,53,248.3999938964844,65,13167,0.5
2021,263,아신대학교,대학,사립,경기,C그룹,52552,33211,85763,88065,52952,141017,1,6,15651,0,7,15651,139,72,211,684,917,1601,1020,546,141017,1197,117.8000030517578,1601,141017,1.100000023841858
2021,264,아주대학교,대학,사립,경기,A그룹,383793,248988,632781,687652,451063,1138715,37,47,51721,3,87,51721,329,72,401,17918,2317,20235,18012,0,1138715,13356,85.30000305175781,20235,1138715,1.7999999523162842
2021,265,아주자동차대학교,전문대학,사립,충남,C그룹,0,0,0,46329,280,46609,0,0,5364,0,0,5364,64,0,64,996,20,1016,874,0,46609,910,51.20000076293945,1016,46609,2.200000047683716
2021,266,안동과학대학교,전문대학,사립,경북,B그룹,73947,2565,76512,134052,2973,137025,7,9,57273,1,17,57273,136,1,137,3883,1210,5093,4111,0,137025,2612,52.5,5093,137025,3.900000095367432
2021,267,안산대학교,전문대학,사립,경기,A그룹,105414,31110,136524,162752,34295,197047,4,7,40068,0,11,40068,159,21,180,4888,269,5157,4713,0,197047,4550,43.29999923706055,5157,197047,2.700000047683716
2021,268,안양대학교,대학,사립,경기,B그룹,273983,81423,355406,395395,86956,482351,14,9,142081,4,27,142081,86,16,102,5153,704,5857,3302,6809,482351,5329,90.5,5857,482351,1.2000000476837158
2021,269,에스라성경대학원대학교,대학원대학,사립,경기,-,3702,2180,5882,7508,2235,9743,0,0,0,0,0,0,8,0,8,124,0,124,98,0,9743,73,133.5,124,9743,1.2999999523162842
2021,270,여주대학교,전문대학,사립,경기,B그룹,138833,49019,187852,151645,49277,200922,3,1,67882,0,4,67882,36,0,36,7744,225,7969,7866,0,200922,5357,37.5,7969,200922,4.099999904632568
2021,271,연성대학교,전문대학,사립,경기,A그룹,144211,20523,164734,187480,21958,209438,9,7,33624,7,23,33624,135,5,140,4598,394,4992,4831,0,209438,6030,34.70000076293945,4992,209438,2.400000095367432
2021,272,연세대학교,대학,사립,서울,A그룹,878108,864467,1742575,1520961,1205961,2726922,64,99,365642,1,164,365642,770,637,1407,49540,16145,65685,53703,5603,2726922,30267,90.0999984741211,65685,2726922,2.5
2021,273,연세대학교(미래),대학,사립,강원,B그룹,356555,76968,433523,486289,136410,622699,32,16,225867,4,52,225867,287,33,320,21199,378,21577,15669,19756,622699,8288,75.0999984741211,21577,622699,3.5999999046325684
2021,274,연암공과대학교,전문대학,사립,경남,C그룹,52842,4086,56928,69421,5040,74461,6,2,5616,0,8,5616,93,0,93,1913,1,1914,1837,823,74461,1207,61.70000076293945,1914,74461,2.5999999046325684
2021,275,연암대학교,전문대학,사립,충남,C그룹,45765,2264,48029,67337,2858,70195,0,1,9420,0,1,9420,41,2,43,2004,560,2564,2502,0,70195,1105,63.5,2564,70195,3.799999952316284
2021,276,영남대학교,대학,사립,경북,A그룹,544985,398980,943965,1220962,642462,1863424,52,46,95777,2,100,95777,639,148,787,19385,4790,24175,20928,0,1863424,22831,81.5999984741211,24175,1863424,1.2999999523162842
2021,277,영남사이버대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,278,영남신학대학교,대학,사립,경북,C그룹,66434,35267,101701,96577,44378,140955,8,6,24639,0,14,24639,48,0,48,499,149,648,454,148,140955,777,181.3999938964844,648,140955,0.5
2021,279,영남외국어대학,전문대학,사립,경북,C그룹,25123,1024,26147,25606,1026,26632,0,0,1345,0,0,1345,0,0,0,0,0,0,0,0,26632,503,52.900001525878906,0,26632,0.0
2021,280,영남이공대학교,전문대학,사립,대구,A그룹,106021,4837,110858,220284,7015,227299,10,8,76316,2,20,76316,255,0,255,5970,516,6486,3958,12359,227299,5911,38.5,6486,227299,2.900000095367432
2021,281,영산대학교,대학,사립,경남,B그룹,264034,59228,323262,409524,72385,481909,14,14,59658,7,35,59658,133,4,137,6061,2966,9027,8144,0,481909,7225,66.69999694824219,9027,481909,1.899999976158142
2021,282,영산선학대학교,대학,사립,전남,C그룹,35260,2978,38238,46185,5753,51938,0,0,0,0,0,0,55,0,55,462,205,667,605,4,51938,29,1791.0,667,51938,1.2999999523162842
2021,283,영진전문대학교,전문대학,사립,대구,A그룹,156848,24222,181070,318846,36209,355055,5,12,27596,3,20,27596,181,0,181,8200,0,8200,4027,0,355055,7988,44.400001525878906,8200,355055,2.400000095367432
2021,284,예명대학원대학교,대학원대학,사립,서울,-,8265,1195,9460,15869,1516,17385,0,0,0,0,0,0,0,0,0,133,0,133,113,0,17385,240,72.4000015258789,133,17385,0.800000011920929
2021,285,예수대학교,대학,사립,전북,C그룹,33513,3219,36732,42686,3879,46565,0,9,5659,1,10,5659,21,7,28,447,295,742,673,450,46565,559,83.30000305175781,742,46565,1.600000023841858
2021,286,예원예술대학교,대학,사립,전북,C그룹,31238,149,31387,41575,189,41764,0,0,1045,0,0,1045,2,0,2,331,0,331,331,0,41764,2341,17.799999237060547,331,41764,0.800000011920929
2021,287,오산대학교,전문대학,사립,경기,A그룹,125230,6855,132085,165025,7501,172526,10,7,54305,2,19,54305,88,1,89,5588,6,5594,4797,0,172526,5158,33.400001525878906,5594,172526,3.400000095367432
2021,288,온석대학원대학교,대학원대학,사립,경기,-,12552,4448,17000,21156,9207,30363,0,0,10448,0,0,10448,0,0,0,12,0,12,12,0,30363,162,187.3999938964844,12,30363,0.0
2021,289,용인대학교,대학,사립,경기,B그룹,199489,24480,223969,383572,40657,424229,11,7,42206,3,21,42206,153,2,155,10064,271,10335,6437,0,424229,6874,61.70000076293945,10335,424229,2.5
2021,290,용인예술과학대학교,전문대학,사립,경기,B그룹,95153,12630,107783,152976,12963,165939,8,8,82263,0,16,82263,13,1,14,3929,209,4138,3891,319,165939,3902,42.5,4138,165939,2.5999999046325684
2021,291,우석대학교,대학,사립,전북,B그룹,249045,124878,373923,613284,198816,812100,13,14,100656,4,31,100656,401,6,407,9092,2728,11820,7531,0,812100,8492,95.5999984741211,11820,812100,1.5
2021,292,우송공업대학,전문대학,사립,대전,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,293,우송대학교,대학,사립,대전,A그룹,168669,159868,328537,445952,172612,618564,11,16,230641,1,28,230641,33,5,38,28895,5976,34871,13950,0,618564,10357,59.70000076293945,34871,618564,6.0
2021,294,우송정보대학,전문대학,사립,대전,B그룹,84592,9660,94252,162431,13724,176155,0,0,11801,0,0,11801,52,2,54,4435,384,4819,2985,0,176155,4557,38.70000076293945,4819,176155,2.799999952316284
2021,295,울산과학기술원,대학,국립,울산,C그룹,98891,140051,238942,111705,152402,264107,40,26,403143,0,66,403143,43,3,46,2937,892,3829,3404,0,264107,3953,66.80000305175781,3829,264107,1.5
2021,296,울산과학대학교,전문대학,사립,울산,A그룹,118122,3226,121348,183538,5515,189053,5,6,10647,0,11,10647,69,0,69,5850,442,6292,4407,0,189053,5719,33.099998474121094,6292,189053,3.400000095367432
2021,297,울산대학교,대학,사립,울산,A그룹,399489,203133,602622,682609,458751,1141360,52,43,170490,1,96,170490,191,26,217,10099,2212,12311,10237,2686,1141360,14081,81.0999984741211,12311,1141360,1.100000023841858
2021,298,웅지세무대학교,전문대학,사립,경기,C그룹,7902,2262,10164,7902,2262,10164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10164,1103,9.199999809265137,0,10164,0.0
2021,299,원광대학교,대학,사립,전북,A그룹,506585,241052,747637,1133282,470624,1603906,25,30,91089,3,58,91089,574,13,587,33619,3982,37601,22085,0,1603906,16431,97.5999984741211,37601,1603906,2.400000095367432
2021,300,원광보건대학교,전문대학,사립,전북,B그룹,75355,9800,85155,178688,15444,194132,5,5,19066,3,13,19066,179,5,184,4930,576,5506,2803,0,194132,4593,42.29999923706055,5506,194132,2.900000095367432
2021,301,원불교대학원대학교,대학원대학,사립,전북,-,14013,1967,15980,24509,2297,26806,0,0,0,0,0,0,45,0,45,82,531,613,461,0,26806,46,582.7000122070312,613,26806,2.299999952316284
2021,302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,27719,7972,35691,37480,9687,47167,8,7,46363,0,15,46363,305,0,305,680,5267,5947,5418,704,47167,458,103.0,5947,47167,14.399999618530272
2021,303,위덕대학교,대학,사립,경북,C그룹,111713,61719,173432,215875,78699,294574,6,11,31214,4,21,31214,73,19,92,6148,682,6830,5099,0,294574,3260,90.4000015258789,6830,294574,2.400000095367432
2021,304,유원대학교,대학,사립,충북,C그룹,214747,6553,221300,403043,10519,413562,1,4,59598,3,8,59598,61,1,62,10985,42,11027,10077,0,413562,3739,110.5999984741211,11027,413562,2.700000047683716
2021,305,유한대학교,전문대학,사립,경기,A그룹,120224,15530,135754,197587,17311,214898,7,8,64323,0,15,64323,76,10,86,5665,139,5804,5136,0,214898,4856,44.29999923706055,5804,214898,2.799999952316284
2021,306,육군사관학교,기타,기타,서울,-,187283,81738,269021,200469,81735,282204,17,0,4708,0,17,4708,143,40,183,3321,1321,4642,4207,0,282204,0,0.0,4642,282204,1.7000000476837158
2021,307,을지대학교,대학,사립,대전,B그룹,113687,58737,172424,178514,63857,242371,17,14,84622,2,33,84622,76,0,76,4541,2811,7352,3463,0,242371,4938,49.09999847412109,7352,242371,3.0999999046325684
2021,308,이화여자대학교,대학,사립,서울,A그룹,608385,525705,1134090,1008867,738426,1747293,33,78,404449,8,119,404449,555,807,1362,35717,3486,39203,32180,8998,1747293,21050,83.0,39203,1747293,2.299999952316284
2021,309,인덕대학교,전문대학,사립,서울,A그룹,134461,41569,176030,232312,46742,279054,10,7,64595,1,18,64595,75,0,75,7907,116,8023,7810,0,279054,6382,43.70000076293945,8023,279054,3.0
2021,310,인제대학교,대학,사립,경남,B그룹,414462,168088,582550,665962,243476,909438,33,24,178341,0,57,178341,111,21,132,7699,2185,9884,7678,0,909438,10384,87.5999984741211,9884,909438,1.100000023841858
2021,311,인제대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,312,인천가톨릭대학교,대학,사립,인천,C그룹,65880,32557,98437,94666,39055,133721,20,18,103686,1,39,103686,149,87,236,2374,1398,3772,2821,0,133721,807,165.6999969482422,3772,133721,2.900000095367432
2021,313,인천대학교,대학,국립,인천,A그룹,532529,140956,673485,1065059,211435,1276494,39,30,78021,3,72,78021,282,40,322,42566,3128,45694,25838,12825,1276494,13210,96.5999984741211,45694,1276494,3.700000047683716
2021,314,인천전문대학,전문대학,공립,인천,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,315,인하공업전문대학,전문대학,사립,인천,A그룹,92641,16113,108754,198821,21133,219954,6,8,62632,1,15,62632,58,10,68,7402,243,7645,3959,0,219954,6886,31.899999618530277,7645,219954,3.5999999046325684
2021,316,인하대학교,대학,사립,인천,A그룹,585060,332967,918027,1282160,405501,1687661,42,39,101063,5,86,101063,439,76,515,15263,3155,18418,13583,5386,1687661,20240,83.4000015258789,18418,1687661,1.100000023841858
2021,317,장로회신학대학교,대학,사립,서울,C그룹,158077,138146,296223,242557,179627,422184,10,7,55917,1,18,55917,150,124,274,3012,987,3999,3275,0,422184,2151,196.3000030517578,3999,422184,1.0
2021,318,장안대학교,전문대학,사립,경기,B그룹,111451,24174,135625,176368,25593,201961,10,7,75025,7,24,75025,81,9,90,5793,339,6132,5389,0,201961,5535,36.5,6132,201961,3.0999999046325684
2021,319,재능대학교,전문대학,사립,인천,B그룹,64319,821,65140,118130,1071,119201,3,5,53001,0,8,53001,85,0,85,5133,474,5607,3924,0,119201,3951,30.200000762939453,5607,119201,4.900000095367432
2021,320,전남과학대학교,전문대학,사립,전남,B그룹,104237,1092,105329,130780,1204,131984,2,1,34335,1,4,34335,100,0,100,5200,489,5689,5085,0,131984,3976,33.20000076293945,5689,131984,4.5
2021,321,전남대학교,대학,국립,광주,A그룹,859321,497046,1356367,1372261,630736,2002997,39,35,231387,0,74,231387,1159,285,1444,33159,13613,46772,32198,0,2002997,23581,84.9000015258789,46772,2002997,2.400000095367432
2021,322,전남도립대학교,전문대학,공립,전남,C그룹,68723,1263,69986,93881,1445,95326,6,2,8855,2,10,8855,146,0,146,1523,15,1538,1530,0,95326,1339,71.19999694824219,1538,95326,1.600000023841858
2021,323,전북과학대학교,전문대학,사립,전북,C그룹,49417,1594,51011,59819,4276,64095,0,11,9103,4,15,9103,120,1,121,1598,0,1598,1596,3211,64095,1717,37.29999923706055,1598,64095,2.5999999046325684
2021,324,전북대학교,대학,국립,전북,A그룹,612507,174838,787345,1415188,421247,1836435,39,37,123051,6,82,123051,139,828,967,20318,12549,32867,26474,0,1836435,21939,83.69999694824219,32867,1836435,1.7999999523162842
2021,325,전주교육대학교,대학,국립,전북,C그룹,126261,11466,137727,290817,15755,306572,10,11,49279,0,21,49279,142,37,179,4544,1962,6506,3092,0,306572,1367,224.3000030517578,6506,306572,2.200000047683716
2021,326,전주기전대학,전문대학,사립,전북,C그룹,44748,2230,46978,92010,3521,95531,0,0,8136,0,0,8136,6,0,6,2259,200,2459,2257,0,95531,1743,54.79999923706055,2459,95531,2.5999999046325684
2021,327,전주대학교,대학,사립,전북,A그룹,305077,61324,366401,542072,102691,644763,14,14,65550,5,33,65550,248,0,248,7929,2145,10074,5833,0,644763,12223,52.70000076293945,10074,644763,1.600000023841858
2021,328,전주비전대학교,전문대학,사립,전북,B그룹,76847,7103,83950,139640,8548,148188,4,5,12613,36,45,12613,32,1,33,3778,897,4675,2885,0,148188,3587,41.29999923706055,4675,148188,3.299999952316284
2021,329,제네바신학대학원대학교,대학원대학,사립,경기,-,20459,6823,27282,36759,9859,46618,0,0,0,0,0,0,59,29,88,314,2,316,283,0,46618,9,5179.7998046875,316,46618,0.699999988079071
2021,330,제주관광대학교,전문대학,사립,제주,C그룹,45107,1260,46367,76142,1520,77662,1,2,16236,0,3,16236,124,6,130,2213,157,2370,1819,0,77662,2106,36.900001525878906,2370,77662,3.0999999046325684
2021,331,제주국제대학교,대학,사립,제주,C그룹,53947,7704,61651,74273,8317,82590,0,0,6428,0,0,6428,135,0,135,0,405,405,316,0,82590,1091,75.69999694824219,405,82590,0.5
2021,332,제주대학교,대학,국립,제주,A그룹,479725,303195,782920,1017780,424360,1442140,25,36,412113,3,64,412113,415,238,653,15457,7300,22757,14865,0,1442140,11772,122.5,22757,1442140,1.600000023841858
2021,333,제주한라대학교,전문대학,사립,제주,A그룹,87703,12275,99978,131968,13980,145948,3,7,28685,1,11,28685,137,0,137,2671,0,2671,2146,0,145948,6274,23.299999237060547,2671,145948,1.899999976158142
2021,334,조선간호대학교,전문대학,사립,광주,C그룹,30192,1894,32086,34600,2031,36631,8,5,55034,0,13,55034,29,0,29,790,104,894,872,0,36631,771,47.5,894,36631,2.5
2021,335,조선대학교,대학,사립,광주,A그룹,485417,227693,713110,1007678,397335,1405013,32,29,161326,3,64,161326,140,48,188,22282,6480,28762,18843,6,1405013,21073,66.69999694824219,28762,1405013,2.0999999046325684
2021,336,조선이공대학교,전문대학,사립,광주,B그룹,64460,15666,80126,95394,20083,115477,0,0,16928,0,0,16928,37,0,37,3662,149,3811,3811,0,115477,3355,34.400001525878906,3811,115477,3.400000095367432
2021,337,주안대학원대학교,대학원대학,사립,인천,-,6466,2957,9423,11373,3255,14628,3,4,6369,0,7,6369,22,2,24,601,78,679,409,21,14628,84,174.10000610351562,679,14628,4.900000095367432
2021,338,중부대학교,대학,사립,충남,B그룹,272582,59315,331897,586333,73100,659433,14,19,151404,4,37,151404,280,0,280,23931,16116,40047,24301,0,659433,9814,67.19999694824219,40047,659433,6.5
2021,339,중앙대학교,대학,사립,서울,A그룹,521764,568343,1090107,1476756,801342,2278098,43,66,571455,2,111,571455,239,154,393,67753,3333,71086,63743,22238,2278098,29194,78.0,71086,2278098,3.200000047683716
2021,340,중앙승가대학교,대학,사립,경기,C그룹,62096,6759,68855,81211,9671,90882,3,0,272,0,3,272,1215,0,1215,0,282,282,282,0,90882,232,391.7000122070313,282,90882,0.3000000119209289
