YR,ID,SNM,STYP,FND,RGN,USC,STF_FT_HLIBC,STF_FT_NLIBC,STF_PT_HLIBC,STF_PT_NLIBC,STF_TTL_HLIBC,STF_TTL_NLIBC,STF_TTL_SUM,LIBCS_FT_SL1,LIBCS_FT_SL2,LIBCS_FT_ALIB,LIBCS_FT_TTL,LIBCS_PT_SL1,LIBCS_PT_SL2,LIBCS_PT_ALIB,LIBCS_PT_TTL,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCP,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCP,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2017,112,대구과학대학교,전문대학,사립,대구,A그룹,1,1,0,0,1,1,2,0,1,0,1,0,0,0,0,161,4,1,1,0,0,4352,0.4000000059604645,1,0,4352,0.2000000029802322,161,2,0,80.5
2017,113,대구교육대학교,대학,국립,대구,C그룹,5,1,0,0,5,1,6,2,3,0,5,0,0,0,0,666,97,5,1,0,0,2718,2.0999999046325684,5,0,2718,1.7999999523162842,666,6,0,111.0
2017,114,대구대학교,대학,사립,경북,A그룹,12,1,11,4,23,5,28,3,9,0,12,0,11,0,11,795,93,12,1,11,4,20572,1.100000023841858,12,11,20572,1.100000023841858,795,13,15,28.399999618530277
2017,115,대구미래대학교,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2017,116,대구보건대학교,전문대학,사립,대구,A그룹,4,0,0,0,4,0,4,0,4,0,4,0,0,0,0,164,16,4,0,0,0,6858,0.6000000238418579,4,0,6858,0.6000000238418579,164,4,0,41.0
2017,117,대구사이버대학교,대학,사립,경북,C그룹,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4382,0.4000000059604645,0,0,4382,0.0,0,2,0,0.0
2017,118,대구예술대학교,대학,사립,경북,C그룹,3,2,0,0,3,2,5,0,3,0,3,0,0,0,0,132,6,3,2,0,0,1432,3.200000047683716,3,0,1432,2.0999999046325684,132,5,0,26.399999618530277
2017,119,대구외국어대학교,대학,사립,경북,C그룹,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,2,1,1,0,0,1,334,4.5,1,0,334,3.0,2,1,1,1.0
2017,120,대구한의대학교,대학,사립,경북,B그룹,3,2,4,0,7,2,9,0,3,0,3,0,4,0,4,328,40,3,2,4,0,7499,1.0,3,4,7499,0.8999999761581421,328,5,4,36.400001525878906
2017,121,대덕대학교,전문대학,사립,대전,C그룹,2,0,0,1,2,1,3,0,2,0,2,0,0,0,0,86,16,2,0,0,1,4266,0.6000000238418579,2,0,4266,0.5,86,2,1,28.700000762939453
2017,122,대동대학교,전문대학,사립,부산,C그룹,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,96,21,1,0,0,1,1590,0.8999999761581421,1,0,1590,0.6000000238418579,96,1,1,48.0
2017,123,대림대학교,전문대학,사립,경기,A그룹,2,1,1,0,3,1,4,0,2,0,2,0,1,0,1,327,41,2,1,1,0,6517,0.6000000238418579,2,1,6517,0.5,327,3,1,81.80000305175781
2017,124,대신대학교,대학,사립,경북,C그룹,2,0,0,0,2,0,2,0,1,1,2,0,0,0,0,68,7,2,0,0,0,493,4.099999904632568,2,0,493,4.099999904632568,68,2,0,34.0
2017,125,대원대학교,전문대학,사립,충북,C그룹,0,0,1,2,1,2,3,0,0,0,0,0,1,0,1,98,7,0,0,1,2,2667,0.699999988079071,0,1,2667,0.4000000059604645,98,0,3,32.70000076293945
2017,126,대전가톨릭대학교,대학,사립,세종,C그룹,2,1,0,0,2,1,3,1,1,0,2,0,0,0,0,138,6,2,1,0,0,116,24.100000381469727,2,0,116,17.200000762939453,138,3,0,46.0
2017,127,대전과학기술대학교,전문대학,사립,대전,B그룹,4,0,0,1,4,1,5,2,2,0,4,0,0,0,0,69,3,4,0,0,1,4696,1.0,4,0,4696,0.8999999761581421,69,4,1,13.800000190734863
2017,128,대전대학교,대학,사립,대전,B그룹,9,0,4,0,13,0,13,0,9,0,9,0,4,0,4,538,93,9,0,4,0,10612,1.100000023841858,9,4,10612,1.2000000476837158,538,9,4,41.400001525878906
2017,129,대전보건대학교,전문대학,사립,대전,A그룹,1,0,2,0,3,0,3,0,1,0,1,0,2,0,2,107,11,1,0,2,0,5901,0.4000000059604645,1,2,5901,0.5,107,1,2,35.70000076293945
2017,130,대전신학대학교,대학,사립,대전,C그룹,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,97,4,1,0,0,1,282,5.300000190734863,1,0,282,3.5,97,1,1,48.5
2017,131,대진대학교,대학,사립,경기,B그룹,4,3,3,0,7,3,10,2,2,0,4,0,3,0,3,657,84,4,3,3,0,8202,1.100000023841858,4,3,8202,0.8999999761581421,657,7,3,65.69999694824219
2017,132,대한신학대학원대학교,대학원대학,사립,경기,-,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,14,2,0,0,0,1,327,1.5,0,0,327,0.0,14,0,1,14.0
2017,133,덕성여자대학교,대학,사립,서울,B그룹,6,0,7,1,13,1,14,0,5,1,6,0,7,0,7,517,88,6,0,7,1,6284,1.899999976158142,6,7,6284,2.0999999046325684,517,6,8,36.900001525878906
2017,134,동강대학교,전문대학,사립,광주,B그룹,1,2,0,0,1,2,3,0,1,0,1,0,0,0,0,115,16,1,2,0,0,3350,0.800000011920929,1,0,3350,0.3000000119209289,115,3,0,38.29999923706055
2017,135,동국대학교,대학,사립,서울,A그룹,11,0,8,0,19,0,19,8,3,0,11,0,8,0,8,738,187,11,0,8,0,17358,1.0,11,8,17358,1.100000023841858,738,11,8,38.79999923706055
2017,136,동국대학교 WISE캠퍼스,대학,사립,경북,B그룹,2,0,9,0,11,0,11,0,2,0,2,0,9,0,9,373,107,2,0,9,0,8669,1.100000023841858,2,9,8669,1.2999999523162842,373,2,9,33.900001525878906
2017,137,동남보건대학교,전문대학,사립,경기,A그룹,2,0,0,1,2,1,3,1,1,0,2,0,0,0,0,105,6,2,0,0,1,4892,0.5,2,0,4892,0.4000000059604645,105,2,1,35.0
2017,138,동덕여자대학교,대학,사립,서울,B그룹,7,0,6,1,13,1,14,3,4,0,7,0,6,0,6,418,126,7,0,6,1,7397,1.7000000476837158,7,6,7397,1.7999999523162842,418,7,7,29.899999618530277
2017,139,동명대학교,대학,사립,부산,B그룹,2,2,8,1,10,3,13,1,1,0,2,0,8,0,8,456,35,2,2,8,1,8709,1.2000000476837158,2,8,8709,1.100000023841858,456,4,9,35.099998474121094
2017,140,동방문화대학원대학교,대학원대학,사립,서울,-,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,4,0,1,0,0,0,223,4.5,1,0,223,4.5,4,1,0,4.0
2017,141,동부산대학교,전문대학,사립,부산,C그룹,2,0,0,2,2,2,4,0,2,0,2,0,0,0,0,69,5,2,0,0,2,2381,1.2999999523162842,2,0,2381,0.800000011920929,69,2,2,17.299999237060547
2017,142,동서대학교,대학,사립,부산,B그룹,9,1,1,2,10,3,13,1,6,2,9,0,1,0,1,571,73,9,1,1,2,11432,1.0,9,1,11432,0.8999999761581421,571,10,3,43.900001525878906
2017,143,동서울대학교,전문대학,사립,경기,A그룹,2,1,1,0,3,1,4,0,2,0,2,0,0,1,1,111,4,2,1,1,0,5715,0.6000000238418579,2,1,5715,0.5,111,3,1,27.799999237060547
2017,144,동신대학교,대학,사립,전남,B그룹,3,0,3,10,6,10,16,0,3,0,3,0,3,0,3,637,30,3,0,3,10,7627,1.399999976158142,3,3,7627,0.800000011920929,637,3,13,39.79999923706055
2017,145,동아대학교,대학,사립,부산,A그룹,15,1,14,1,29,2,31,5,8,2,15,0,14,0,14,673,231,15,1,14,1,21958,1.2999999523162842,15,14,21958,1.2999999523162842,673,16,15,21.700000762939453
2017,146,동아방송예술대학교,전문대학,사립,경기,B그룹,1,0,2,0,3,0,3,0,1,0,1,0,2,0,2,117,21,1,0,2,0,3056,0.8999999761581421,1,2,3056,1.0,117,1,2,39.0
2017,147,동아보건대학교,전문대학,사립,전남,C그룹,2,0,0,0,2,0,2,0,2,0,2,0,0,0,0,69,5,2,0,0,0,2006,1.0,2,0,2006,1.0,69,2,0,34.5
2017,148,동양대학교,대학,사립,경북,C그룹,2,2,2,1,4,3,7,0,2,0,2,0,2,0,2,295,29,2,2,2,1,4585,1.2000000476837158,2,2,4585,0.8999999761581421,295,4,3,42.09999847412109
2017,149,동양미래대학교,전문대학,사립,서울,A그룹,2,2,0,0,2,2,4,0,0,2,2,0,0,0,0,108,7,2,2,0,0,5950,0.6000000238418579,2,0,5950,0.3000000119209289,108,4,0,27.0
2017,150,동우대학,전문대학,사립,강원,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2017,151,동원과학기술대학교,전문대학,사립,경남,B그룹,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,29,3,0,0,1,0,2088,0.4000000059604645,0,1,2088,0.5,29,0,1,29.0
2017,152,동원대학교,전문대학,사립,경기,B그룹,1,0,1,0,2,0,2,0,1,0,1,0,0,1,1,111,5,1,0,1,0,3841,0.5,1,1,3841,0.5,111,1,1,55.5
2017,153,동의과학대학교,전문대학,사립,부산,B그룹,3,0,0,0,3,0,3,1,2,0,3,0,0,0,0,87,14,3,0,0,0,5465,0.5,3,0,5465,0.5,87,3,0,29.0
2017,154,동의대학교,대학,사립,부산,A그룹,14,1,4,0,18,1,19,2,12,0,14,0,4,0,4,621,136,14,1,4,0,16555,1.100000023841858,14,4,16555,1.100000023841858,621,15,4,32.70000076293945
2017,155,두원공과대학교,전문대학,사립,경기,B그룹,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,25,2,1,0,1,0,5982,0.3000000119209289,1,1,5982,0.3000000119209289,25,1,1,12.5
2017,156,디지털서울문화예술대학교,대학,사립,서울,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3813,0.0,0,0,3813,0.0,0,0,0,0.0
2017,157,루터대학교,대학,사립,경기,C그룹,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,70,2,1,0,0,1,449,3.299999952316284,1,0,449,2.200000047683716,70,1,1,35.0
2017,158,마산대학교,전문대학,사립,경남,A그룹,2,0,0,3,2,3,5,0,2,0,2,0,0,0,0,96,21,2,0,0,3,5875,0.6000000238418579,2,0,5875,0.3000000119209289,96,2,3,19.200000762939453
2017,159,명신대학교,대학,사립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2017,160,명지대학교,대학,사립,서울,A그룹,11,2,2,2,13,4,17,3,5,3,11,0,2,0,2,533,89,11,2,2,2,16153,0.8999999761581421,11,2,16153,0.800000011920929,533,13,4,31.399999618530277
2017,161,명지전문대학,전문대학,사립,서울,A그룹,2,2,1,0,3,2,5,0,2,0,2,0,1,0,1,75,6,2,2,1,0,6986,0.6000000238418579,2,1,6986,0.4000000059604645,75,4,1,15.0
2017,162,목원대학교,대학,사립,대전,B그룹,5,0,5,0,10,0,10,1,4,0,5,0,5,0,5,362,48,5,0,5,0,9185,1.0,5,5,9185,1.100000023841858,362,5,5,36.20000076293945
2017,163,목포가톨릭대학교,대학,사립,전남,C그룹,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,29,6,1,0,0,0,570,1.7999999523162842,1,0,570,1.7999999523162842,29,1,0,29.0
2017,164,목포과학대학교,전문대학,사립,전남,B그룹,1,0,0,1,1,1,2,1,0,0,1,0,0,0,0,58,2,1,0,0,1,2504,0.6000000238418579,1,0,2504,0.4000000059604645,58,1,1,29.0
2017,165,문경대학교,전문대학,사립,경북,C그룹,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,46,5,1,0,0,0,864,1.2000000476837158,1,0,864,1.2000000476837158,46,1,0,46.0
2017,166,배재대학교,대학,사립,대전,B그룹,4,5,2,3,6,8,14,2,2,0,4,0,2,0,2,492,97,4,5,2,3,9896,1.100000023841858,4,2,9896,0.6000000238418579,492,9,5,35.099998474121094
2017,167,배화여자대학교,전문대학,사립,서울,B그룹,2,0,0,0,2,0,2,0,2,0,2,0,0,0,0,87,4,2,0,0,0,3130,0.6000000238418579,2,0,3130,0.6000000238418579,87,2,0,43.5
2017,168,백석대학교,대학,사립,충남,A그룹,4,1,12,1,16,2,18,0,3,1,4,0,12,0,12,660,164,4,1,12,1,14788,1.0,4,12,14788,1.100000023841858,660,5,13,36.70000076293945
2017,169,백석문화대학교,전문대학,사립,충남,A그룹,4,0,1,0,5,0,5,1,2,1,4,0,1,0,1,272,71,4,0,1,0,5873,0.800000011920929,4,1,5873,0.8999999761581421,272,4,1,54.400001525878906
2017,170,백석예술대학,전문대학,사립,서울,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2017,171,백제예술대학교,전문대학,사립,전북,C그룹,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,31,1,1,0,0,0,1754,0.6000000238418579,1,0,1754,0.6000000238418579,31,1,0,31.0
2017,172,베뢰아국제대학원대학교,대학원대학,사립,서울,-,2,0,0,0,2,0,2,0,1,1,2,0,0,0,0,3,1,2,0,0,0,87,23.0,2,0,87,23.0,3,2,0,1.5
2017,173,벽성대학,전문대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2017,174,부산가톨릭대학교,대학,사립,부산,C그룹,3,2,0,1,3,3,6,0,3,0,3,0,0,0,0,379,47,3,2,0,1,4209,1.2000000476837158,3,0,4209,0.699999988079071,379,5,1,63.20000076293945
2017,175,부산경상대학교,전문대학,사립,부산,B그룹,0,0,1,1,1,1,2,0,0,0,0,0,1,0,1,27,1,0,0,1,1,3087,0.4000000059604645,0,1,3087,0.3000000119209289,27,0,2,13.5
2017,176,부산과학기술대학교,전문대학,사립,부산,B그룹,1,0,1,1,2,1,3,0,1,0,1,0,0,1,1,69,4,1,0,1,1,4357,0.5,1,1,4357,0.5,69,1,2,23.0
2017,177,부산교육대학교,대학,국립,부산,C그룹,6,0,1,0,7,0,7,1,5,0,6,0,0,1,1,617,132,6,0,1,0,2546,2.700000047683716,6,1,2546,2.700000047683716,617,6,1,88.0999984741211
2017,178,부산대학교,대학,국립,부산,A그룹,46,0,1,1,47,1,48,18,28,0,46,0,1,0,1,3699,544,46,0,1,1,29618,1.600000023841858,46,1,29618,1.600000023841858,3699,46,2,77.0999984741211
2017,179,부산디지털대학교,대학,사립,부산,C그룹,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2412,0.3000000119209289,0,0,2412,0.0,0,1,0,0.0
2017,180,부산보건대학교,전문대학,사립,부산,B그룹,1,0,1,1,2,1,3,1,0,0,1,0,1,0,1,175,43,1,0,1,1,3472,0.699999988079071,1,1,3472,0.6000000238418579,175,1,2,58.29999923706055
2017,181,부산여자대학교,전문대학,사립,부산,C그룹,3,0,0,0,3,0,3,3,0,0,3,0,0,0,0,91,10,3,0,0,0,3056,1.0,3,0,3056,1.0,91,3,0,30.299999237060547
2017,182,부산예술대학교,전문대학,사립,부산,C그룹,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,862,0.8999999761581421,0,1,862,1.2000000476837158,0,0,1,0.0
2017,183,부산외국어대학교,대학,사립,부산,B그룹,3,0,6,2,9,2,11,0,3,0,3,0,5,1,6,491,85,3,0,6,2,9538,0.8999999761581421,3,6,9538,0.8999999761581421,491,3,8,44.59999847412109
2017,184,부산장신대학교,대학,사립,경남,C그룹,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,47,10,1,0,0,0,512,2.0,1,0,512,2.0,47,1,0,47.0
2017,185,부천대학교,전문대학,사립,경기,A그룹,1,0,1,1,2,1,3,0,1,0,1,0,1,0,1,190,12,1,0,1,1,7669,0.3000000119209289,1,1,7669,0.3000000119209289,190,1,2,63.29999923706055
2017,186,삼육대학교,대학,사립,서울,B그룹,3,3,1,1,4,4,8,1,2,0,3,0,1,0,1,401,54,3,3,1,1,6006,1.100000023841858,3,1,6006,0.699999988079071,401,6,2,50.09999847412109
2017,187,삼육보건대학교,전문대학,사립,서울,C그룹,1,0,1,1,2,1,3,0,1,0,1,0,1,0,1,83,5,1,0,1,1,1356,1.7000000476837158,1,1,1356,1.5,83,1,2,27.700000762939453
2017,188,상명대학교,대학,사립,서울,A그룹,7,3,5,10,12,13,25,5,2,0,7,0,5,0,5,1180,189,7,3,5,10,14952,1.2000000476837158,7,5,14952,0.800000011920929,1180,10,15,47.20000076293945
2017,189,상지대학교,대학,사립,강원,B그룹,7,0,4,0,11,0,11,2,3,2,7,0,3,1,4,190,37,7,0,4,0,7620,1.2999999523162842,7,4,7620,1.399999976158142,190,7,4,17.299999237060547
2017,190,상지영서대학교,전문대학,사립,강원,B그룹,1,1,0,2,1,3,4,0,1,0,1,0,0,0,0,30,1,1,1,0,2,2854,1.0,1,0,2854,0.4000000059604645,30,2,2,7.5
2017,191,서강대학교,대학,사립,서울,A그룹,19,0,6,3,25,3,28,13,6,0,19,0,6,0,6,1238,187,19,0,6,3,11174,2.299999952316284,19,6,11174,2.200000047683716,1238,19,9,44.20000076293945
2017,192,서경대학교,대학,사립,서울,B그룹,2,3,4,0,6,3,9,0,2,0,2,1,2,1,4,260,49,2,3,4,0,7190,1.100000023841858,2,4,7190,0.800000011920929,260,5,4,28.899999618530277
2017,193,서남대학교,대학,사립,전북,C그룹,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,41,2,0,1,0,0,1758,0.5,0,0,1758,0.0,41,1,0,41.0
2017,194,서라벌대학교,전문대학,사립,경북,C그룹,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,28,1,1,0,0,0,872,1.100000023841858,1,0,872,1.100000023841858,28,1,0,28.0
2017,195,서영대학교,전문대학,사립,광주,A그룹,1,1,1,0,2,1,3,0,1,0,1,0,1,0,1,96,7,1,1,1,0,5094,0.5,1,1,5094,0.4000000059604645,96,2,1,32.0
2017,196,서울과학기술대학교,대학,국립,서울,A그룹,10,2,0,0,10,2,12,0,8,2,10,0,0,0,0,1097,32,10,2,0,0,12407,0.8999999761581421,10,0,12407,0.800000011920929,1097,12,0,91.4000015258789
2017,197,서울과학종합대학원대학교,대학원대학,사립,서울,-,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,24,2,0,1,0,0,368,2.200000047683716,0,0,368,0.0,24,1,0,24.0
2017,198,서울교육대학교,대학,국립,서울,C그룹,5,0,1,1,6,1,7,2,3,0,5,0,1,0,1,558,28,5,0,1,1,2996,2.0999999046325684,5,1,2996,2.0,558,5,2,79.69999694824219
2017,199,서울기독대학교,대학,사립,서울,C그룹,1,1,0,0,1,1,2,1,0,0,1,0,0,0,0,60,3,1,1,0,0,761,2.400000095367432,1,0,761,1.2999999523162842,60,2,0,30.0
2017,200,서울대학교,대학,국립,서울,A그룹,75,9,7,0,82,9,91,21,47,7,75,0,6,1,7,4646,890,75,9,7,0,28630,3.0999999046325684,75,7,28630,2.900000095367432,4646,84,7,51.09999847412109
2017,201,서울디지털대학교,대학,사립,서울,A그룹,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10833,0.0,0,0,10833,0.0,0,0,1,0.0
2017,202,서울미디어대학원대학교,대학원대학,사립,서울,-,0,0,1,1,1,1,2,0,0,0,0,0,1,0,1,3,0,0,0,1,1,104,12.5,0,1,104,9.600000381469728,3,0,2,1.5
2017,203,서울벤처대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0.0,0,0,256,0.0,0,0,0,0.0
2017,204,서울불교대학원대학교,대학원대학,사립,서울,-,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172,2.900000095367432,0,0,172,0.0,0,0,1,0.0
2017,205,서울사이버대학교,대학,사립,서울,A그룹,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11143,0.0,0,0,11143,0.0,0,0,1,0.0
2017,206,서울사회복지대학원대학교,대학원대학,사립,서울,-,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,5.199999809265137,0,0,96,0.0,0,0,1,0.0
2017,207,서울상담심리대학원대학교,대학원대학,사립,서울,-,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,30,1,1,0,0,0,97,10.300000190734863,1,0,97,10.300000190734863,30,1,0,30.0
2017,208,서울성경신학대학원대학교,대학원대학,사립,서울,-,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,64,7,1,0,0,0,86,11.600000381469728,1,0,86,11.600000381469728,64,1,0,64.0
2017,209,서울시립대학교,대학,공립,서울,A그룹,21,1,4,0,25,1,26,4,13,4,21,0,2,2,4,2071,66,21,1,4,0,11793,2.0999999046325684,21,4,11793,2.0999999046325684,2071,22,4,79.69999694824219
2017,210,서울신학대학교,대학,사립,경기,C그룹,3,2,1,1,4,3,7,2,1,0,3,0,1,0,1,372,20,3,2,1,1,3170,1.899999976158142,3,1,3170,1.2999999523162842,372,5,2,53.09999847412109
2017,211,서울여자간호대학교,전문대학,사립,서울,C그룹,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,50,1,1,0,0,0,966,1.0,1,0,966,1.0,50,1,0,50.0
2017,212,서울여자대학교,대학,사립,서울,B그룹,4,2,9,0,13,2,15,2,2,0,4,0,9,0,9,796,141,4,2,9,0,8058,1.600000023841858,4,9,8058,1.600000023841858,796,6,9,53.09999847412109
2017,213,서울예술대학교,전문대학,사립,경기,B그룹,3,0,1,0,4,0,4,1,2,0,3,0,1,0,1,188,20,3,0,1,0,3136,1.2000000476837158,3,1,3136,1.2999999523162842,188,3,1,47.0
2017,214,서울외국어대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0.0,0,0,155,0.0,0,0,0,0.0
2017,215,서울장신대학교,대학,사립,경기,C그룹,1,1,1,0,2,1,3,0,1,0,1,0,1,0,1,132,14,1,1,1,0,852,3.0999999046325684,1,1,852,2.299999952316284,132,2,1,44.0
2017,216,서울한영대학교,대학,사립,서울,C그룹,2,1,0,1,2,2,4,1,1,0,2,0,0,0,0,238,22,2,1,0,1,1090,3.0,2,0,1090,1.7999999523162842,238,3,1,59.5
2017,217,서원대학교,대학,사립,충북,B그룹,3,2,2,3,5,5,10,1,2,0,3,0,2,0,2,405,64,3,2,2,3,7493,1.0,3,2,7493,0.699999988079071,405,5,5,40.5
2017,218,서일대학교,전문대학,사립,서울,A그룹,2,0,0,1,2,1,3,0,2,0,2,0,0,0,0,76,13,2,0,0,1,6524,0.4000000059604645,2,0,6524,0.3000000119209289,76,2,1,25.299999237060547
2017,219,서정대학교,전문대학,사립,경기,A그룹,0,0,2,1,2,1,3,0,0,0,0,0,1,1,2,48,5,0,0,2,1,4488,0.5,0,2,4488,0.4000000059604645,48,0,3,16.0
2017,220,서해대학,전문대학,사립,전북,C그룹,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,27,1,1,0,0,0,1247,0.800000011920929,1,0,1247,0.800000011920929,27,1,0,27.0
2017,221,선교청대학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2017,222,선린대학교,전문대학,사립,경북,C그룹,1,0,1,0,2,0,2,0,0,1,1,0,1,0,1,72,3,1,0,1,0,2606,0.699999988079071,1,1,2606,0.800000011920929,72,1,1,36.0
2017,223,선문대학교,대학,사립,충남,B그룹,2,0,5,4,7,4,11,0,2,0,2,0,4,1,5,369,91,2,0,5,4,10054,0.800000011920929,2,5,10054,0.699999988079071,369,2,9,33.5
2017,224,선학유피대학원대학교,대학원대학,사립,경기,-,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,54,2,1,0,0,1,75,20.0,1,0,75,13.300000190734863,54,1,1,27.0
2017,225,성결대학교,대학,사립,경기,B그룹,4,0,2,1,6,1,7,1,3,0,4,0,2,0,2,263,31,4,0,2,1,6054,1.0,4,2,6054,1.0,263,4,3,37.59999847412109
2017,226,성공회대학교,대학,사립,서울,C그룹,4,0,0,0,4,0,4,1,3,0,4,0,0,0,0,141,22,4,0,0,0,2516,1.600000023841858,4,0,2516,1.600000023841858,141,4,0,35.29999923706055
